timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2023-10-28T01:00:00,1001A,116.3621,39.8784,北京市,万寿西宫,颗粒物(PM10),74,98,91,44,33,68,0,,,99,69,1,1,1.1,0.7
2023-10-28T01:00:00,1002A,116.2202,40.2915,北京市,定陵,颗粒物(PM10),58,65,69,27,23,26,8,,,26,33,1,2,0.5,0.6
2023-10-28T01:00:00,1003A,116.4174,39.9289,北京市,东四,颗粒物(PM10),82,114,96,45,33,69,0,,,90,58,2,2,1.4,0.8
2023-10-28T01:00:00,1004A,116.4072,39.8863,北京市,天坛,颗粒物(PM10),73,96,80,45,31,63,1,,,62,50,3,3,1.2,0.6
2023-10-28T01:00:00,1005A,116.462,39.9365,北京市,农展馆,颗粒物(PM10),85,119,87,50,32,67,0,,,85,61,5,4,1.5,0.7
2023-10-28T01:00:00,1006A,116.3392,39.9295,北京市,官园,颗粒物(PM10),77,104,93,39,32,71,0,,,83,59,2,3,1.0,0.8
2023-10-28T01:00:00,1007A,116.2878,39.9611,北京市,海淀万柳,颗粒物(PM10),71,92,92,31,31,61,6,,,72,64,3,2,1.0,0.9
2023-10-28T01:00:00,1008A,116.6636,40.135,北京市,顺义新城,颗粒物(PM10),76,102,80,40,27,66,1,,,70,48,3,3,0.6,0.5
2023-10-28T01:00:00,1009A,116.6275,40.3275,北京市,怀柔镇,颗粒物(PM10),52,54,58,23,21,74,32,,,21,29,1,2,0.5,0.5
2023-10-28T01:00:00,1010A,116.2296,40.217,北京市,昌平镇,颗粒物(PM10),61,71,78,29,27,53,29,,,36,48,4,5,0.6,0.6
2023-10-28T01:00:00,1011A,116.3966,39.9821,北京市,奥体中心,颗粒物(PM10),81,111,93,41,33,62,1,,,86,65,3,3,1.0,0.7
2023-10-28T01:00:00,1012A,116.184,39.9136,北京市,古城,颗粒物(PM10),70,89,94,31,30,61,2,,,49,43,2,2,1.1,1
2023-10-28T01:00:00,1015A,117.1444,39.1661,天津市,勤俭道,颗粒物(PM10),99,148,109,64,40,137,4,,,92,58,9,10,1.1,0.8
2023-10-28T01:00:00,1017A,117.237,39.1082,天津市,大直沽八号路,颗粒物(PM10),97,144,99,61,34,123,10,,,94,57,5,6,0.8,0.6
2023-10-28T01:00:00,1018A,117.202,39.0927,天津市,前进道,颗粒物(PM10),90,130,88,58,32,128,3,,,104,60,8,8,0.9,0.7
