timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-11-27T1500,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,,,,,,,,,,,,,,,
2025-11-27T1500,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,20,6,17,3,14,64,64,49,49,12,18,5,5,0.4,0.5
2025-11-27T1500,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,25,15,15,13,13,80,80,58,58,3,12,4,5,0.3,0.4
2025-11-27T1500,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),70,89,212,24,93,72,72,42,42,21,55,10,10,0.8,1.9
2025-11-27T1500,2696A,80.2613,41.1551,阿克苏地区,艺术中心,,,93,173,43,81,15,15,36,30,,67,,8,0.6,1.2
2025-11-27T1500,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,,,,,,,,,,,,,,,
2025-11-27T1500,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,,,122,,26,91,91,79,79,4,7,9,7,0.6,0.9
2025-11-27T1500,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,33,33,115,18,28,83,83,80,78,4,4,8,9,0.6,0.6
2025-11-27T1500,2708A,88.1264,47.8517,阿勒泰地区,市站,,,22,14,3,6,,,70,58,,30,15,4,0.3,0.8
2025-11-27T1500,2630A,80.1161,32.5,阿里地区,阿里监测站,,21,6,3,3,3,66,66,56,54,4,6,7,6,0.3,0.3
2025-11-27T1500,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,23,22,29,9,10,71,71,54,54,3,7,10,11,0.4,0.5
2025-11-27T1500,2642A,109.0318,32.6537,安康市,香溪洞,,,,,,,,,,,,,,,,
2025-11-27T1500,2644A,109.0072,32.6975,安康市,汉滨区检察院,颗粒物(PM10),99,147,82,40,44,56,56,26,26,20,23,6,5,0.4,0.5
2025-11-27T1500,4054A,109.0325,32.6913,安康市,市邮政管理局,颗粒物(PM10),97,143,84,36,40,47,47,20,20,24,31,5,4,0.8,0.9
2025-11-27T1500,2291A,117.0809,30.5177,安庆市,环科院,颗粒物(PM10),198,345,175,52,46,86,86,70,70,2,33,3,6,0.2,0.4
2025-11-27T1500,2292A,117.0331,30.5119,安庆市,马山宾馆,颗粒物(PM10),181,312,171,48,43,86,86,70,70,2,33,2,6,0.1,0.4
2025-11-27T1500,2294A,116.9896,30.6145,安庆市,安庆大学,颗粒物(PM10),216,361,199,64,45,87,87,74,74,2,25,6,7,0.3,0.5
2025-11-27T1500,3173A,117.0598,30.5351,安庆市,市人大,颗粒物(PM10),229,370,194,53,44,88,88,71,71,2,30,4,8,0.1,0.3
2025-11-27T1500,3122A,105.9606,26.2611,安顺市,伍家关,,41,37,54,27,35,130,130,100,100,9,13,11,14,0.2,0.5
2025-11-27T1500,3123A,105.9408,26.2431,安顺市,凤凰山,,40,40,57,22,44,115,115,94,94,10,14,10,17,0.4,0.5
2025-11-27T1500,3124A,105.9439,26.2564,安顺市,金钟山,,44,44,54,24,41,123,123,97,97,10,11,13,20,0.5,0.6
2025-11-27T1500,3125A,105.8983,26.2481,安顺市,娄家坡,,36,36,59,23,41,110,110,88,88,8,13,15,16,0.4,0.5
2025-11-27T1500,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-11-27T1500,1819A,114.3551,36.1017,安阳市,红庙街,颗粒物(PM10),92,133,381,31,55,71,71,62,62,8,12,2,6,0.4,0.7
2025-11-27T1500,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),91,132,372,40,64,74,74,64,64,5,6,3,2,0.2,0.3
2025-11-27T1500,3141A,114.3922,36.0878,安阳市,信访局,颗粒物(PM10),90,130,391,43,54,78,78,69,69,10,10,2,4,0.1,0.3
2025-11-27T1500,3669A,114.4705,36.0637,安阳市,左辅环卫站,颗粒物(PM10),88,126,418,32,55,80,80,70,70,7,8,2,3,0.5,0.6
2025-11-27T1500,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),98,145,435,39,71,71,71,61,61,6,5,1,2,0.8,0.9
2025-11-27T1500,1748A,123.044,41.1196,鞍山市,深沟寺,,19,19,42,8,24,51,51,40,40,16,21,7,8,0.5,0.6
2025-11-27T1500,1749A,123.011,41.0931,鞍山市,太阳城,,23,23,45,11,23,52,52,38,38,13,18,12,10,1.0,0.7
2025-11-27T1500,1750A,123.0485,41.1442,鞍山市,太平,,19,19,47,8,24,60,60,46,46,13,20,8,9,0.6,0.7
