timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-05-25T0200,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,18,12,28,12,9,44,,,,5,7,11,12,0.7,0.7
2025-05-25T0200,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,32,,25,22,17,24,,,,13,8,5,5,0.5,0.5
2025-05-25T0200,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,30,21,22,21,18,32,,,,10,5,5,5,0.5,0.5
2025-05-25T0200,2695A,80.292,41.1694,阿克苏地区,电视台,,47,47,186,29,54,88,,,,12,13,6,6,0.4,0.4
2025-05-25T0200,2696A,80.2613,41.1551,阿克苏地区,艺术中心,,47,47,199,28,54,88,,,,4,12,4,4,0.6,0.6
2025-05-25T0200,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,46,37,24,32,25,106,,,,15,10,6,5,1.0,0.9
2025-05-25T0200,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,39,38,30,23,19,123,,,,9,8,10,9,0.5,0.5
2025-05-25T0200,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,42,28,25,20,18,132,,,,4,5,10,9,0.7,0.7
2025-05-25T0200,2708A,88.1264,47.8517,阿勒泰地区,市站,,50,50,35,11,5,51,,,,6,7,2,2,0.3,0.2
2025-05-25T0200,2630A,80.1161,32.5,阿里地区,阿里监测站,,27,27,23,10,10,68,,,,20,6,4,5,0.5,0.3
2025-05-25T0200,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,36,36,32,11,10,94,,,,4,4,5,5,0.3,0.3
2025-05-25T0200,2642A,109.0318,32.6537,安康市,香溪洞,颗粒物(PM10),51,51,36,27,18,128,,,,5,8,9,10,0.5,0.5
2025-05-25T0200,2644A,109.0072,32.6975,安康市,汉滨区检察院,,45,45,39,20,16,55,,,,19,12,9,10,0.5,0.5
2025-05-25T0200,4054A,109.0325,32.6913,安康市,市邮政管理局,,48,48,46,27,21,65,,,,18,15,12,13,0.5,0.5
2025-05-25T0200,2291A,117.0809,30.5177,安庆市,环科院,细颗粒物(PM2.5),58,50,57,41,42,113,,,,8,10,2,2,0.6,0.6
2025-05-25T0200,2292A,117.0331,30.5119,安庆市,马山宾馆,细颗粒物(PM2.5),73,,54,53,45,113,,,,14,11,4,4,0.5,0.7
2025-05-25T0200,2294A,116.9896,30.6145,安庆市,安庆大学,细颗粒物(PM2.5),67,54,55,48,44,114,,,,10,12,3,3,0.4,0.4
2025-05-25T0200,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),62,55,61,44,44,119,,,,13,12,8,8,0.5,0.6
2025-05-25T0200,3122A,105.9606,26.2611,安顺市,伍家关,细颗粒物(PM2.5),57,58,75,40,31,59,,,,10,12,4,3,0.4,0.4
2025-05-25T0200,3123A,105.9408,26.2431,安顺市,凤凰山,细颗粒物(PM2.5),60,64,67,43,45,74,,,,10,11,11,9,0.5,0.5
2025-05-25T0200,3124A,105.9439,26.2564,安顺市,金钟山,细颗粒物(PM2.5),63,71,67,45,43,65,,,,8,10,8,7,0.4,0.4
2025-05-25T0200,3125A,105.8983,26.2481,安顺市,娄家坡,细颗粒物(PM2.5),65,58,70,47,53,66,,,,8,9,8,10,0.5,0.5
2025-05-25T0200,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-05-25T0200,1819A,114.3551,36.1017,安阳市,红庙街,,45,45,50,20,29,49,,,,20,10,3,6,0.6,0.8
2025-05-25T0200,1820A,114.361,36.0681,安阳市,银杏小区,,49,49,50,28,28,60,,,,19,12,3,5,0.5,0.5
2025-05-25T0200,3141A,114.3922,36.0878,安阳市,信访局,,39,39,50,19,36,90,,,,15,11,4,6,0.6,0.7
2025-05-25T0200,3669A,114.4705,36.0637,安阳市,左辅环卫站,,44,44,56,23,28,58,,,,32,23,2,3,0.6,0.7
2025-05-25T0200,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),67,83,56,47,32,41,,,,28,11,4,4,0.5,0.6
2025-05-25T0200,1748A,123.044,41.1196,鞍山市,深沟寺,,50,50,40,32,25,53,,,,30,22,9,11,1.0,1
2025-05-25T0200,1749A,123.011,41.0931,鞍山市,太阳城,,48,48,45,28,28,74,,,,15,21,9,11,0.9,0.9
2025-05-25T0200,1750A,123.0485,41.1442,鞍山市,太平,颗粒物(PM10),59,67,59,33,28,41,,,,32,26,11,18,1.2,1.2
2025-05-25T0200,1751A,122.9642,41.0971,鞍山市,铁西三道街,颗粒物(PM10),59,68,54,34,29,25,,,,58,34,5,9,0.8,0.7
2025-05-25T0200,1753A,123.022,41.0821,鞍山市,明达新区,,47,47,44,26,26,64,,,,17,19,8,9,0.8,0.7
2025-05-25T0200,1754A,123.1289,41.0228,鞍山市,千山,,,,25,,14,,,87,,,11,,6,,0.4
2025-05-25T0200,4201A,122.9446,41.0826,鞍山市,兴盛南路290号,颗粒物(PM10),61,72,57,30,28,36,,,,53,31,7,10,0.7,0.7
2025-05-25T0200,2195A,107.4212,40.761,巴彦淖尔市,附二中,细颗粒物(PM2.5),58,56,49,41,39,94,,,,18,13,6,6,0.6,0.5
2025-05-25T0200,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,细颗粒物(PM2.5),67,56,53,48,42,124,,,,19,15,8,7,0.4,0.3
2025-05-25T0200,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),85,120,115,36,33,64,,,,24,17,8,9,0.2,0.3
2025-05-25T0200,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),103,156,137,32,28,72,,,,16,18,4,5,0.2,0.3
2025-05-25T0200,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),74,98,103,22,23,80,,,,6,7,8,8,0.1,0.2
2025-05-25T0200,2914A,106.7677,31.8794,巴中市,苏山坪,颗粒物(PM10),54,58,75,35,45,105,,,,10,12,5,6,0.3,0.3
2025-05-25T0200,3181A,106.7768,31.8526,巴中市,市五中,颗粒物(PM10),60,70,87,34,44,79,,,,12,15,7,8,0.5,0.6
2025-05-25T0200,3183A,106.7418,31.8654,巴中市,圣泉水务公司,颗粒物(PM10),56,62,67,30,35,84,,,,20,15,5,5,0.5,0.5
2025-05-25T0200,3616A,106.7616,31.8344,巴中市,市中心医院,颗粒物(PM10),57,64,83,31,56,74,,,,18,17,6,6,0.6,0.6
2025-05-25T0200,2235A,122.7911,45.6077,白城市,洮北区环保局,,35,27,33,15,24,3,,,,70,20,4,3,0.3,0.3
2025-05-25T0200,2236A,122.8738,45.5725,白城市,市环保局,,22,22,30,12,25,29,,,,42,16,8,8,0.4,0.4
2025-05-25T0200,2231A,126.4219,41.9171,白山市,喜丰,,26,26,39,15,16,49,,,,16,15,6,7,0.5,0.5
2025-05-25T0200,2232A,126.4077,41.9419,白山市,环保局,,36,36,37,7,16,58,,,,6,12,9,9,0.5,0.5
2025-05-25T0200,2647A,104.1724,36.5446,白银市,第三小学,,23,20,44,13,20,72,,,,15,17,12,52,0.9,1.2
2025-05-25T0200,2648A,104.1465,36.5482,白银市,动力公司,,19,18,32,13,15,53,,,,19,15,9,39,0.5,0.6
2025-05-25T0200,2512A,106.6103,23.9011,百色市,市监测站,颗粒物(PM10),54,57,42,27,15,33,,,,22,11,14,5,0.9,0.8
2025-05-25T0200,2513A,106.6538,23.8859,百色市,市中心血站,颗粒物(PM10),56,62,50,35,17,56,,,,18,16,23,7,0.8,0.7
2025-05-25T0200,3406A,106.6085,23.8798,百色市,祈福高中,颗粒物(PM10),55,60,47,29,15,24,,,,25,14,8,5,0.5,0.5
2025-05-25T0200,2270A,117.396,32.939,蚌埠市,工人疗养院,颗粒物(PM10),76,102,85,52,46,35,,,,54,20,7,6,0.6,0.5
2025-05-25T0200,2271A,117.3605,32.9427,蚌埠市,百货大楼,细颗粒物(PM2.5),72,86,85,52,52,63,,,,43,24,11,8,0.4,0.4
2025-05-25T0200,2273A,117.4185,32.8911,蚌埠市,蚌埠学院,细颗粒物(PM2.5),88,102,75,65,51,44,,,,42,20,5,5,0.5,0.5
2025-05-25T0200,2274A,117.3533,32.9673,蚌埠市,淮上区政府,细颗粒物(PM2.5),80,90,85,59,54,53,,,,68,31,9,7,0.5,0.5
2025-05-25T0200,2275A,117.3145,32.8977,蚌埠市,高新区,细颗粒物(PM2.5),97,105,79,72,54,38,,,,53,31,26,8,0.5,0.5
2025-05-25T0200,3715A,117.3092,32.9314,蚌埠市,蚌埠田家炳中学,"颗粒物(PM10),细颗粒物(PM2.5)",67,83,88,48,52,73,,,,23,18,9,7,0.4,0.4
2025-05-25T0200,1585A,109.8756,40.6532,包头市,市环境监测站,细颗粒物(PM2.5),77,62,44,56,32,26,,,,61,30,8,13,1.6,1.1
2025-05-25T0200,1587A,109.9991,40.5842,包头市,包头八中,细颗粒物(PM2.5),67,51,51,48,54,57,,,,41,39,10,14,0.7,1
2025-05-25T0200,1588A,109.8538,40.6821,包头市,青山宾馆,细颗粒物(PM2.5),79,69,42,58,34,17,,,,76,31,8,11,1.1,0.9
2025-05-25T0200,1589A,109.8642,40.6288,包头市,惠龙物流,细颗粒物(PM2.5),68,66,49,49,34,43,,,,57,30,8,15,1.1,0.8
2025-05-25T0200,1590A,110.0377,40.5546,包头市,东河鸿龙湾,颗粒物(PM10),69,88,51,27,25,28,,,,44,30,6,10,0.9,1.1
2025-05-25T0200,3283A,109.9154,40.5685,包头市,滨河大厦,颗粒物(PM10),55,59,42,34,31,34,,,,61,36,9,12,1.0,0.9
2025-05-25T0200,3419A,109.9447,40.6261,包头市,包头市委党校,颗粒物(PM10),51,52,36,34,26,60,,,,35,29,9,12,0.8,0.6
2025-05-25T0200,3683A,109.8331,40.6576,包头市,昆区政府,细颗粒物(PM2.5),77,73,43,56,38,47,,,,66,34,8,12,1.1,0.9
2025-05-25T0200,1930A,107.185,34.3063,宝鸡市,庙沟村,,42,,39,29,29,116,,,,11,18,7,8,0.7,0.7
2025-05-25T0200,1931A,107.0708,34.3017,宝鸡市,竹园沟,,45,38,44,31,26,111,,,,9,18,4,5,0.5,0.5
2025-05-25T0200,1932A,107.1906,34.3672,宝鸡市,三陆医院,,49,36,62,34,33,116,,,,11,20,6,9,0.5,0.5
2025-05-25T0200,1933A,107.1431,34.3547,宝鸡市,监测站,细颗粒物(PM2.5),54,,52,38,32,117,,,,11,21,6,7,0.3,0.4
2025-05-25T0200,1934A,107.1186,34.3739,宝鸡市,技工学校,细颗粒物(PM2.5),59,,53,42,31,118,,,,7,15,4,6,0.7,0.6
2025-05-25T0200,1935A,107.3906,34.3528,宝鸡市,陈仓区环保局家属楼,细颗粒物(PM2.5),57,,53,40,32,116,,,,8,19,4,6,0.7,0.7
2025-05-25T0200,1936A,107.2058,34.3497,宝鸡市,文理学院,,50,,49,35,31,124,,,,9,17,7,10,0.5,0.5
2025-05-25T0200,1937A,107.2386,34.3622,宝鸡市,三迪小学,细颗粒物(PM2.5),57,,53,40,39,120,,,,9,18,7,10,0.5,0.5
2025-05-25T0200,1051A,115.493,38.8632,保定市,游泳馆,颗粒物(PM10),54,58,51,28,31,70,,,,28,22,4,3,0.3,0.3
2025-05-25T0200,1052A,115.5213,38.8959,保定市,华电二区,,37,37,36,25,26,89,,,,8,8,3,2,0.2,0.2
2025-05-25T0200,1053A,115.4713,38.9108,保定市,接待中心,,44,44,46,21,24,91,,,,13,14,1,3,0.2,0.2
2025-05-25T0200,1054A,115.4612,38.8416,保定市,地表水厂,颗粒物(PM10),62,73,60,24,24,64,,,,30,24,4,2,0.2,0.2
2025-05-25T0200,3581A,115.31981,38.95208,保定市,满城区生态环境分局,颗粒物(PM10),54,58,38,14,17,90,,,,20,9,3,3,0.0,0
2025-05-25T0200,3582A,115.47694,38.76408,保定市,清苑区第二中学,颗粒物(PM10),55,60,54,33,30,44,,,,45,14,12,2,0.5,0.4
2025-05-25T0200,3583A,115.62909,39.02311,保定市,徐水物探局,,49,49,50,14,18,81,,,,16,20,3,3,0.1,0.2
2025-05-25T0200,4004A,115.4202,38.8656,保定市,双鹰农机,颗粒物(PM10),51,52,45,23,26,84,,,,16,16,4,3,0.2,0.3
2025-05-25T0200,4034A,115.5150,38.8590,保定市,植保所站,颗粒物(PM10),52,53,49,27,30,81,,,,16,10,3,3,0.3,0.3
2025-05-25T0200,2594A,99.1678,25.1081,保山市,市环境监测站,,25,,21,8,24,77,,,,5,8,8,8,0.4,0.5
2025-05-25T0200,2595A,99.1711,25.1328,保山市,市环保局,,27,7,22,3,16,86,,,,4,5,7,7,0.4,0.4
2025-05-25T0200,1866A,109.2262,21.588,北海市,牛尾岭水库,,,8,16,3,7,55,,,,,11,6,6,0.6,0.7
2025-05-25T0200,1867A,109.1436,21.4086,北海市,海滩公园,,19,11,20,3,7,59,,,,7,8,6,5,0.6,0.6
2025-05-25T0200,1868A,109.0981,21.4661,北海市,新市环保局,,25,13,16,3,10,78,,,,7,9,2,4,0.7,0.6
2025-05-25T0200,1869A,109.1778,21.5233,北海市,北海工业园,,22,11,19,7,12,69,,,,7,9,8,8,0.8,0.8
2025-05-25T0200,3400A,109.1911,21.4415,北海市,龙潭自来水厂,,20,,27,12,14,64,,,,8,8,3,3,0.5,0.5
2025-05-25T0200,1001A,116.3621,39.8784,北京市,万寿西宫,颗粒物(PM10),54,58,36,18,20,52,,,,50,30,3,3,0.4,0.4
2025-05-25T0200,1002A,116.2202,40.2915,北京市,定陵,,,,,,,,,,,,,,,,
2025-05-25T0200,1003A,116.4174,39.9289,北京市,东四,,46,46,37,18,22,63,,,,32,22,3,3,0.3,0.4
2025-05-25T0200,1004A,116.4072,39.8863,北京市,天坛,,41,41,34,16,20,55,,,,30,20,1,2,0.4,0.4
2025-05-25T0200,1005A,116.462,39.9365,北京市,农展馆,,41,41,35,17,21,59,,,,34,26,3,3,0.4,0.4
2025-05-25T0200,1006A,116.3392,39.9295,北京市,官园,,47,47,38,20,21,51,,,,42,27,6,6,0.2,0.2
2025-05-25T0200,1007A,116.2878,39.9611,北京市,海淀万柳,颗粒物(PM10),51,52,34,20,20,33,,,,52,28,1,2,0.3,0.3
2025-05-25T0200,1008A,116.6636,40.135,北京市,顺义新城,颗粒物(PM10),54,57,29,19,15,20,,,,50,21,4,5,0.4,0.3
