timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-01-18T2300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,颗粒物(PM10),54,58,26,33,18,17,,56,34,34,19,4,4,0.8,0.6
2026-01-18T2300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,32,32,12,18,12,27,,63,46,26,14,6,5,0.6,0.5
2026-01-18T2300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),500,712,350,138,65,14,,73,62,65,24,10,6,1.5,1.1
2026-01-18T2300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),500,659,364,146,76,53,,82,74,28,18,6,5,0.7,0.7
2026-01-18T2300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,26,26,58,10,13,60,,67,64,7,7,9,10,0.3,0.5
2026-01-18T2300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,33,33,53,17,14,54,,63,60,5,5,8,9,0.5,0.5
2026-01-18T2300,2708A,88.1266,47.8515,阿勒泰地区,市站,,21,15,19,10,10,66,,68,62,10,23,3,7,0.4,0.5
2026-01-18T2300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,23,10,18,3,8,71,,69,69,9,22,2,10,0.4,0.5
2026-01-18T2300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,23,6,3,3,3,72,,78,68,4,2,7,6,0.5,0.4
2026-01-18T2300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,29,10,9,3,4,92,,96,95,1,2,10,10,0.5,0.4
2026-01-18T2300,2644A,109.0088,32.6974,安康市,汉滨区检察院,细颗粒物(PM2.5),107,105,114,80,86,45,,63,54,26,26,4,4,0.9,0.9
2026-01-18T2300,4054A,109.0324,32.6913,安康市,市邮政管理局,,,,144,,101,,,49,43,,32,,6,,1.0
2026-01-18T2300,2291A,117.0806,30.5181,安庆市,环科院,细颗粒物(PM2.5),132,194,153,100,121,24,,81,56,19,20,5,6,0.6,0.8
2026-01-18T2300,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),125,180,148,95,117,28,,83,59,21,22,4,5,0.9,1.1
2026-01-18T2300,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),107,157,156,80,116,23,,70,53,22,20,4,3,0.6,0.8
2026-01-18T2300,3173A,117.0598,30.5351,安庆市,市人大,颗粒物(PM10),127,204,163,94,120,23,,80,53,24,26,4,6,0.5,0.8
2026-01-18T2300,3123A,105.9408,26.2431,安顺市,凤凰山,,32,32,52,22,39,90,,90,90,13,14,12,13,0.4,0.5
2026-01-18T2300,3124A,105.9443,26.2567,安顺市,金钟山,,36,36,52,24,40,84,,83,83,9,10,17,15,0.4,0.5
2026-01-18T2300,3125A,105.8983,26.248,安顺市,娄家坡,,36,31,44,25,37,89,,86,86,10,10,10,10,0.6,0.6
2026-01-18T2300,1819A,114.3552,36.1017,安阳市,红庙街,细颗粒物(PM2.5),69,57,61,50,44,18,,28,21,24,23,3,3,0.7,0.7
2026-01-18T2300,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),79,59,63,58,49,19,,27,20,27,25,1,1,0.5,0.5
2026-01-18T2300,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),69,52,59,50,46,19,,30,23,30,28,3,2,0.7,0.7
2026-01-18T2300,3669A,114.4706,36.0634,安阳市,左辅环卫站,细颗粒物(PM2.5),78,64,69,57,48,24,,32,26,20,18,2,2,0.6,0.5
2026-01-18T2300,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),83,79,72,61,54,20,,31,25,27,24,1,2,0.8,0.7
2026-01-18T2300,1748A,123.0441,41.1201,鞍山市,深沟寺,,38,35,43,26,30,35,,50,44,28,26,10,9,0.8,1
2026-01-18T2300,1749A,123.011,41.0931,鞍山市,太阳城,,30,30,38,18,27,55,,58,57,16,21,13,12,0.7,1
2026-01-18T2300,1750A,123.0483,41.1445,鞍山市,太平,,45,45,55,28,34,35,,51,46,29,26,14,12,0.7,0.9
2026-01-18T2300,1751A,122.964,41.0968,鞍山市,铁西三道街,,42,42,46,24,29,34,,46,38,39,34,36,26,2.4,1.4
2026-01-18T2300,1753A,123.0219,41.0822,鞍山市,明达新区,,32,30,37,22,25,43,,53,48,20,21,14,14,0.5,0.7
2026-01-18T2300,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,颗粒物(PM10),52,53,51,35,33,34,,46,39,34,31,34,23,2.4,1.5
2026-01-18T2300,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,29,29,44,17,21,54,,61,56,7,5,3,3,0.4,0.4
2026-01-18T2300,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,33,,41,23,18,62,,66,61,7,6,6,5,0.4,0.4
2026-01-18T2300,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),55,60,87,27,27,66,,75,68,7,6,8,8,0.3,0.4
2026-01-18T2300,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),60,70,107,10,19,45,,66,63,30,16,/,/,/,/
2026-01-18T2300,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,,38,38,89,10,19,65,,70,70,6,8,5,5,0.3,0.4
2026-01-18T2300,3181A,106.776805,31.852614,巴中市,市五中,细颗粒物(PM2.5),217,233,167,167,122,2,,4,3,30,32,7,6,1.8,1.7
2026-01-18T2300,3183A,106.7419,31.8654,巴中市,圣泉水务公司,细颗粒物(PM2.5),103,94,118,77,100,36,,9,9,22,38,6,6,1.0,1.2
2026-01-18T2300,3616A,106.7617,31.8343,巴中市,市中心医院,细颗粒物(PM2.5),203,185,146,153,127,1,,4,3,38,37,8,7,1.8,1.3
2026-01-18T2300,2235A,122.7909,45.608,白城市,洮北区环保局,,34,34,30,16,25,51,,58,43,14,22,6,7,0.3,0.4
2026-01-18T2300,2236A,122.8741,45.5725,白城市,市环保局,,27,27,26,12,17,51,,60,36,9,18,5,7,0.4,0.4
2026-01-18T2300,2231A,126.4219,41.9172,白山市,喜丰,,31,31,46,11,24,62,,66,66,12,29,10,16,0.5,0.7
2026-01-18T2300,2232A,126.4082,41.9416,白山市,环保局,,26,,26,18,22,50,,61,61,33,23,8,12,0.3,0.5
2026-01-18T2300,2647A,104.1727,36.5448,白银市,第三小学,,46,46,76,16,21,63,,64,64,8,11,3,4,0.3,0.3
2026-01-18T2300,2648A,104.1467,36.5482,白银市,动力公司,,38,38,69,12,22,64,,64,64,6,7,3,2,0.5,0.5
2026-01-18T2300,2512A,106.6102,23.901,百色市,市监测站,颗粒物(PM10),67,83,78,37,56,36,,92,81,29,24,16,15,0.9,0.9
2026-01-18T2300,2513A,106.6524,23.8842,百色市,市中心血站,细颗粒物(PM2.5),62,60,79,44,66,82,,97,88,16,21,26,17,0.9,0.8
2026-01-18T2300,4133A,106.6273,23.8798,百色市,龙景西路,细颗粒物(PM2.5),69,81,107,50,66,56,,102,88,27,26,24,17,0.7,0.7
2026-01-18T2300,2270A,117.396,32.9389,蚌埠市,工人疗养院,,40,40,80,25,38,3,,52,36,34,18,4,4,0.6,0.3
2026-01-18T2300,2271A,117.3606,32.9428,蚌埠市,百货大楼,,30,27,77,21,33,2,,52,37,34,19,4,4,0.6,0.4
2026-01-18T2300,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,,40,,72,28,36,5,,50,40,36,26,3,4,0.6,0.4
2026-01-18T2300,2274A,117.3534,32.9672,蚌埠市,淮上区政府,,29,22,74,20,39,2,,53,36,34,20,1,1,0.6,0.4
2026-01-18T2300,2275A,117.3143,32.8977,蚌埠市,高新区,,38,,75,26,41,2,,46,35,35,21,5,6,0.4,0.2
