timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-05-13T1500,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,颗粒物(PM10),51,52,29,16,11,79,,61,61,10,10,12,11,0.7,0.7
2025-05-13T1500,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,,,21,,16,,,72,,,7,,4,,0.4
2025-05-13T1500,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,33,24,21,8,19,103,,73,73,4,4,4,4,0.4,0.4
2025-05-13T1500,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),51,52,116,26,35,110,,92,77,6,15,5,5,0.4,0.5
2025-05-13T1500,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),60,69,126,21,32,108,,81,66,2,12,4,4,0.1,0.2
2025-05-13T1500,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,颗粒物(PM10),115,180,91,61,40,117,,116,116,8,11,5,5,0.6,0.6
2025-05-13T1500,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,颗粒物(PM10),87,123,98,50,35,100,,102,102,6,7,8,8,0.4,0.4
2025-05-13T1500,2206A,105.724,38.8516,阿拉善盟,环保局新楼,颗粒物(PM10),105,159,95,56,37,104,,114,108,4,4,8,8,0.4,0.3
2025-05-13T1500,2708A,88.1264,47.8517,阿勒泰地区,市站,颗粒物(PM10),51,52,66,3,11,89,,65,65,5,4,2,2,0.2,0.4
2025-05-13T1500,2630A,80.1161,32.5,阿里地区,阿里监测站,,43,,6,3,5,135,,132,132,5,4,5,6,0.4,0.4
2025-05-13T1500,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,49,49,32,7,8,138,,141,136,12,3,6,6,0.3,0.4
2025-05-13T1500,2642A,109.0318,32.6537,安康市,香溪洞,细颗粒物(PM2.5),59,,50,42,35,66,,90,77,8,8,7,9,0.5,0.4
2025-05-13T1500,2644A,109.0072,32.6975,安康市,汉滨区检察院,,49,49,62,32,34,81,,71,71,10,13,9,13,0.5,0.5
2025-05-13T1500,4054A,109.0325,32.6913,安康市,市邮政管理局,,48,48,67,26,40,79,,78,78,12,15,40,13,0.4,0.5
2025-05-13T1500,2291A,117.0809,30.5177,安庆市,环科院,,48,36,43,23,30,151,,131,131,6,21,4,4,0.4,0.4
2025-05-13T1500,2292A,117.0331,30.5119,安庆市,马山宾馆,,45,35,43,22,30,141,,120,120,15,32,7,7,0.4,0.5
2025-05-13T1500,2294A,116.9896,30.6145,安庆市,安庆大学,,49,44,42,30,30,155,,141,141,10,19,7,7,0.2,0.2
2025-05-13T1500,3173A,117.0598,30.5351,安庆市,市人大,,50,30,55,20,27,159,,137,137,10,21,10,10,0.3,0.3
2025-05-13T1500,3122A,105.9606,26.2611,安顺市,伍家关,,40,25,22,14,13,127,,127,121,7,7,5,5,0.5,0.4
2025-05-13T1500,3123A,105.9408,26.2431,安顺市,凤凰山,,40,26,23,17,15,127,,121,117,7,8,7,8,0.5,0.4
2025-05-13T1500,3124A,105.9439,26.2564,安顺市,金钟山,,39,23,23,15,14,124,,115,114,6,6,6,6,0.2,0.2
2025-05-13T1500,3125A,105.8983,26.2481,安顺市,娄家坡,,41,31,27,26,18,130,,118,117,4,5,8,7,0.6,0.5
2025-05-13T1500,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-05-13T1500,1819A,114.3551,36.1017,安阳市,红庙街,颗粒物(PM10),83,115,93,52,35,168,,98,98,2,9,11,6,0.6,0.5
2025-05-13T1500,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),84,112,92,62,51,164,,92,92,10,13,11,5,0.6,0.4
2025-05-13T1500,3141A,114.3922,36.0878,安阳市,信访局,细颗粒物(PM2.5),94,132,109,70,41,174,,97,97,17,17,11,6,0.7,0.5
2025-05-13T1500,3669A,114.4705,36.0637,安阳市,左辅环卫站,颗粒物(PM10),77,104,81,49,41,156,,101,101,10,10,11,6,0.6,0.5
2025-05-13T1500,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),91,132,108,55,50,167,,95,95,18,18,10,9,0.6,0.5
2025-05-13T1500,1748A,123.044,41.1196,鞍山市,深沟寺,臭氧1小时,65,41,49,22,30,172,,160,157,9,10,7,6,0.6,0.6
2025-05-13T1500,1749A,123.011,41.0931,鞍山市,太阳城,,48,41,45,21,26,152,,146,140,8,8,8,8,0.7,0.7
2025-05-13T1500,1750A,123.0485,41.1442,鞍山市,太平,,50,46,62,23,32,158,,149,142,12,11,9,9,0.7,0.7
2025-05-13T1500,1751A,122.9642,41.0971,鞍山市,铁西三道街,颗粒物(PM10),56,62,59,24,29,162,,160,150,16,14,4,4,0.6,0.6
2025-05-13T1500,1753A,123.022,41.0821,鞍山市,明达新区,臭氧1小时,57,42,45,26,24,165,,163,153,7,6,6,6,0.4,0.5
2025-05-13T1500,1754A,123.1289,41.0228,鞍山市,千山,,,,41,,19,,,164,,,8,,5,,0.6
2025-05-13T1500,4201A,122.9446,41.0826,鞍山市,兴盛南路290号,"颗粒物(PM10),臭氧1小时",53,56,63,23,29,162,,157,149,12,11,5,6,0.6,0.6
2025-05-13T1500,2195A,107.4212,40.761,巴彦淖尔市,附二中,颗粒物(PM10),65,80,150,13,48,92,,87,87,5,10,9,8,0.4,0.4
2025-05-13T1500,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),57,64,150,15,59,99,,94,94,9,15,4,4,0.5,0.3
2025-05-13T1500,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),81,112,45,33,15,107,,91,88,1,9,6,8,0.1,0.2
2025-05-13T1500,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,,,171,61,,8,108,,89,89,,7,3,5,0.2,0.2
2025-05-13T1500,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),84,117,49,29,9,105,,89,89,5,4,7,8,0.2,0.2
2025-05-13T1500,2914A,106.7677,31.8794,巴中市,苏山坪,,32,15,33,13,21,101,,116,88,5,6,5,5,0.3,0.3
2025-05-13T1500,3181A,106.7768,31.8526,巴中市,市五中,,32,24,49,10,30,100,,85,82,7,13,6,7,0.5,0.5
2025-05-13T1500,3183A,106.7418,31.8654,巴中市,圣泉水务公司,,33,19,42,11,26,104,,97,90,5,18,7,7,0.3,0.4
2025-05-13T1500,3616A,106.7616,31.8344,巴中市,市中心医院,,34,,50,19,33,106,,87,87,3,18,4,5,0.4,0.5
2025-05-13T1500,2235A,122.7911,45.6077,白城市,洮北区环保局,臭氧1小时,75,70,69,39,44,180,,153,153,11,13,4,6,0.5,0.5
2025-05-13T1500,2236A,122.8738,45.5725,白城市,市环保局,臭氧1小时,87,83,72,37,35,189,,154,154,6,11,4,3,0.6,0.6
2025-05-13T1500,2231A,126.4219,41.9171,白山市,喜丰,"颗粒物(PM10),臭氧1小时",52,54,65,23,25,161,,136,136,8,26,8,10,0.6,0.6
2025-05-13T1500,2232A,126.4077,41.9419,白山市,环保局,颗粒物(PM10),51,52,52,22,28,158,,132,132,9,17,12,11,0.7,0.7
2025-05-13T1500,2647A,104.1724,36.5446,白银市,第三小学,颗粒物(PM10),62,74,70,27,25,127,,101,101,5,21,17,39,0.2,0.5
2025-05-13T1500,2648A,104.1465,36.5482,白银市,动力公司,颗粒物(PM10),60,70,55,22,22,128,,106,106,6,16,17,19,0.2,0.5
2025-05-13T1500,2512A,106.6103,23.9011,百色市,市监测站,"颗粒物(PM10),臭氧1小时",52,54,49,22,27,161,,123,123,10,17,13,13,0.6,0.7
2025-05-13T1500,2513A,106.6538,23.8859,百色市,市中心血站,,50,47,55,23,29,159,,125,125,11,20,11,14,0.6,0.7
2025-05-13T1500,3406A,106.6085,23.8798,百色市,祈福高中,颗粒物(PM10),54,58,63,25,24,152,,110,110,10,27,14,14,0.6,0.5
2025-05-13T1500,2270A,117.396,32.939,蚌埠市,工人疗养院,臭氧1小时,75,46,53,20,23,180,,150,150,9,13,5,6,0.4,0.4
2025-05-13T1500,2271A,117.3605,32.9427,蚌埠市,百货大楼,臭氧1小时,75,54,56,22,24,180,,146,146,15,16,7,7,0.3,0.3
2025-05-13T1500,2273A,117.4185,32.8911,蚌埠市,蚌埠学院,臭氧1小时,72,34,42,22,25,177,,152,152,8,12,5,5,0.5,0.5
