timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2022-01-10T12:00:00,1001A,116.3621,39.8784,北京市,万寿西宫,,20,14,49,6,37,61,61,51,51,10,41,4,4,0.4,0.8
2022-01-10T12:00:00,1002A,116.2202,40.2915,北京市,定陵(对照点),,22,14,37,3,29,70,70,66,66,2,20,3,3,0.2,0.5
2022-01-10T12:00:00,1003A,116.4174,39.9289,北京市,东四,,21,21,51,5,38,64,64,50,50,6,36,1,2,0.3,0.8
2022-01-10T12:00:00,1004A,116.4072,39.8863,北京市,天坛,,25,25,45,5,35,66,66,56,56,7,28,1,1,0.2,0.7
2022-01-10T12:00:00,1005A,116.462,39.9365,北京市,农展馆,,20,15,60,5,37,62,62,36,36,7,41,2,2,0.2,0.8
2022-01-10T12:00:00,1006A,116.3392,39.9295,北京市,官园,,23,23,51,6,40,58,58,42,42,8,38,1,2,0.2,0.7
2022-01-10T12:00:00,1007A,116.2878,39.9611,北京市,海淀万柳,,28,28,57,6,39,61,61,36,36,11,47,3,3,0.3,0.7
2022-01-10T12:00:00,1008A,116.6636,40.135,北京市,顺义新城,,20,12,53,5,39,63,63,37,37,5,32,1,2,0.2,0.7
2022-01-10T12:00:00,1009A,116.6275,40.3275,北京市,怀柔镇,,20,12,47,5,38,62,62,29,29,6,28,1,2,0.2,0.6
2022-01-10T12:00:00,1010A,116.2296,40.217,北京市,昌平镇,,21,16,41,4,32,67,67,59,59,5,25,3,3,0.1,0.5
2022-01-10T12:00:00,1011A,116.3966,39.9821,北京市,奥体中心,,22,18,52,4,36,68,68,58,58,5,39,2,2,0.2,0.7
2022-01-10T12:00:00,1012A,116.184,39.9136,北京市,古城,,43,43,62,5,41,61,61,36,36,5,47,3,2,0.2,0.8
2022-01-10T12:00:00,1015A,117.1444,39.1661,天津市,勤俭道,,21,21,55,8,29,65,65,19,19,11,44,5,9,0.3,0.6
2022-01-10T12:00:00,1017A,117.237,39.1082,天津市,大直沽八号路,,33,33,51,19,30,58,58,16,16,11,38,5,7,0.6,0.8
2022-01-10T12:00:00,1018A,117.202,39.0927,天津市,前进道,,26,26,46,15,27,63,63,22,22,13,39,5,7,0.4,0.5
2022-01-10T12:00:00,1019A,117.1837,39.2133,天津市,淮河道,,22,22,65,9,35,66,66,17,17,9,46,4,11,0.3,0.8
2022-01-10T12:00:00,1021A,117.307,39.0877,天津市,跃进路,,38,38,49,22,28,56,56,15,15,16,44,3,5,0.5,0.6
2022-01-10T12:00:00,1023A,117.707,39.0343,天津市,第四大街,细颗粒物(PM2.5),94,104,51,70,28,43,15,14,6,47,54,12,7,1.6,0.7
2022-01-10T12:00:00,1024A,117.457,38.8394,天津市,永明路,细颗粒物(PM2.5),87,90,43,64,26,62,32,16,9,30,38,13,9,1.5,0.6
2022-01-10T12:00:00,1026A,117.764,39.1587,天津市,汉北路,细颗粒物(PM2.5),82,91,52,60,30,42,25,6,6,41,42,13,7,1.2,0.5
2022-01-10T12:00:00,1027A,117.157,38.9194,天津市,团泊洼(对照点),,23,23,42,14,24,64,64,16,16,15,50,5,6,0.4,0.6
2022-01-10T12:00:00,1029A,114.4422,38.0444,石家庄市,职工医院,细颗粒物(PM2.5),104,107,161,78,136,36,26,7,7,26,67,6,6,1.1,1.7
2022-01-10T12:00:00,1030A,114.6063,38.0266,石家庄市,高新区,细颗粒物(PM2.5),73,74,159,53,113,33,33,8,8,22,61,5,5,0.8,1.5
2022-01-10T12:00:00,1031A,114.4898,38.1328,石家庄市,西北水源,细颗粒物(PM2.5),88,82,180,65,138,32,32,10,10,24,68,7,6,0.4,1.2
2022-01-10T12:00:00,1032A,114.4586,38.0058,石家庄市,西南高教,细颗粒物(PM2.5),68,75,189,49,145,39,28,9,9,26,60,7,7,0.8,1.6
2022-01-10T12:00:00,1033A,114.5331,38.0178,石家庄市,世纪公园,细颗粒物(PM2.5),74,78,180,54,142,35,35,10,10,23,64,5,5,0.7,1.4
2022-01-10T12:00:00,1034A,114.509,38.0457,石家庄市,人民会堂,,,75,168,51,132,27,,4,4,16,56,7,7,0.7,1.4
2022-01-10T12:00:00,1035A,114.3524,37.8911,石家庄市,封龙山(对照点),细颗粒物(PM2.5),113,127,155,85,113,43,29,14,14,33,75,1,5,0.9,1.4
2022-01-10T12:00:00,1037A,118.131,39.6363,唐山市,雷达站,,,,69,,38,56,,37,23,,36,,8,,0.8
2022-01-10T12:00:00,1038A,118.1725,39.6334,唐山市,物资局,,30,28,66,21,38,62,62,29,28,12,41,8,11,0.6,0.8
2022-01-10T12:00:00,1040A,118.1705,39.6506,唐山市,十二中,,27,27,67,12,39,63,63,38,27,14,43,4,9,0.5,0.8
2022-01-10T12:00:00,1041A,118.1869,39.622,唐山市,小山,,36,36,75,11,40,64,64,22,22,15,46,5,9,0.5,0.8
2022-01-10T12:00:00,1042A,119.5134,39.8207,秦皇岛市,北戴河环保局,,48,45,43,33,33,61,56,42,42,10,34,12,11,0.6,0.7
2022-01-10T12:00:00,1043A,119.7493,40.0116,秦皇岛市,第一关,,48,48,58,17,37,60,60,27,27,15,47,8,12,0.4,0.6
2022-01-10T12:00:00,1044A,119.5897,39.9499,秦皇岛市,监测站,颗粒物(PM10),59,67,63,31,44,49,49,26,26,24,51,11,12,0.6,0.7
2022-01-10T12:00:00,1046A,119.5251,39.9041,秦皇岛市,建设大厦,,,,72,,45,46,,25,25,20,42,,12,0.6,0.8
2022-01-10T12:00:00,1048A,114.5302,36.6116,邯郸市,东污水处理厂,细颗粒物(PM2.5),142,144,219,108,207,21,15,8,6,47,57,3,1,1.0,1.5
2022-01-10T12:00:00,1049A,114.4918,36.5713,邯郸市,矿院,细颗粒物(PM2.5),153,145,203,117,201,32,17,22,12,,47,4,3,1.0,1.3
2022-01-10T12:00:00,1050A,114.484,36.6133,邯郸市,丛台公园,细颗粒物(PM2.5),145,133,222,111,216,29,21,20,10,49,65,7,4,0.9,1.6
2022-01-10T12:00:00,1051A,115.493,38.8632,保定市,游泳馆,细颗粒物(PM2.5),64,50,101,46,88,40,40,14,14,39,66,6,7,0.6,1
2022-01-10T12:00:00,1052A,115.5213,38.8959,保定市,华电二区,颗粒物(PM10),52,54,105,31,80,38,38,14,14,45,69,8,8,0.7,1.2
2022-01-10T12:00:00,1053A,115.4713,38.9108,保定市,接待中心,细颗粒物(PM2.5),52,52,111,36,80,46,46,17,17,34,60,8,6,0.8,1.2
2022-01-10T12:00:00,1054A,115.4612,38.8416,保定市,地表水厂,,49,49,111,33,71,44,44,16,16,34,62,10,11,0.6,1.1
2022-01-10T12:00:00,1055A,115.4323,38.8697,保定市,胶片厂,颗粒物(PM10),51,51,98,34,75,45,45,15,15,34,60,9,9,0.7,1
2022-01-10T12:00:00,1056A,115.5086,38.8639,保定市,监测站,细颗粒物(PM2.5),52,51,112,36,84,37,37,14,14,36,62,4,6,0.7,1.2
2022-01-10T12:00:00,1057A,114.8883,40.8336,张家口市,人民公园,,24,19,23,8,8,75,75,72,57,7,11,2,3,0.3,0.4
2022-01-10T12:00:00,1059A,114.8687,40.8042,张家口市,五金库,,24,24,27,5,15,73,72,65,58,8,14,7,7,0.4,0.5
2022-01-10T12:00:00,1060A,114.8902,40.762,张家口市,世纪豪园,,23,17,24,7,12,74,72,68,60,8,14,4,5,0.3,0.4
2022-01-10T12:00:00,1061A,114.8916,40.8661,张家口市,北泵房(对照点),,25,14,26,4,22,79,78,68,57,2,6,8,8,0.5,0.6
2022-01-10T12:00:00,1062A,117.9531,40.9081,承德市,铁路,,29,29,83,13,54,66,66,33,33,10,41,3,10,0.2,1.2
2022-01-10T12:00:00,1063A,117.9392,40.9763,承德市,中国银行,,29,29,80,8,60,68,68,28,28,12,43,6,10,0.5,1.4
2022-01-10T12:00:00,1064A,117.9503,40.928,承德市,开发区,,,,82,19,54,73,73,34,34,12,49,6,12,0.4,1.3
2022-01-10T12:00:00,1065A,117.8051,40.9655,承德市,文化中心,,22,22,75,1,57,67,67,29,29,8,46,2,7,0.3,1
2022-01-10T12:00:00,1066A,117.9268,41.0026,承德市,离宫(对照点),,24,24,58,14,45,68,68,42,42,3,29,3,5,0.2,0.7
2022-01-10T12:00:00,1067A,116.6708,39.5111,廊坊市,药材公司,,44,44,76,9,41,58,58,23,23,11,48,3,5,0.4,0.9
2022-01-10T12:00:00,1068A,116.7214,39.5589,廊坊市,开发区,,22,22,74,3,41,61,61,22,22,14,49,2,4,0.2,0.9
2022-01-10T12:00:00,1070A,116.7244,39.5269,廊坊市,北华航天学院,,42,42,81,7,37,61,61,23,23,19,51,4,6,0.2,0.8
2022-01-10T12:00:00,1071A,116.8842,38.2991,沧州市,沧县城建局,细颗粒物(PM2.5),52,49,70,36,49,60,40,9,9,28,47,11,9,0.6,0.7
