timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-06-16T2300,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,31,31,17,8,12,58,,102,89,14,10,11,12,0.5,0.5
2025-06-16T2300,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,37,37,22,25,18,47,,124,96,32,11,5,5,0.5,0.4
2025-06-16T2300,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,40,30,20,28,16,76,,132,115,16,7,5,5,0.3,0.3
2025-06-16T2300,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),115,179,154,71,68,82,,103,102,20,29,6,4,0.5,0.7
2025-06-16T2300,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),126,202,155,77,64,68,,102,98,38,31,4,4,0.6,0.6
2025-06-16T2300,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,43,24,18,21,17,136,,135,135,12,9,5,5,0.7,0.7
2025-06-16T2300,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,31,22,24,8,9,99,,108,107,3,3,8,8,0.5,0.5
2025-06-16T2300,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,38,15,21,6,9,119,,125,124,4,4,10,9,0.3,0.4
2025-06-16T2300,2708A,88.1264,47.8517,阿勒泰地区,市站,,41,30,23,8,5,130,,121,121,3,7,1,2,0.4,0.5
2025-06-16T2300,2630A,80.1161,32.5,阿里地区,阿里监测站,,40,9,4,3,6,128,,146,142,5,5,7,7,0.4,0.4
2025-06-16T2300,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,42,15,12,15,17,132,,151,146,1,2,7,7,0.5,0.4
2025-06-16T2300,2642A,109.0318,32.6537,安康市,香溪洞,,42,42,57,8,24,117,,148,142,5,8,6,7,0.4,0.5
2025-06-16T2300,2644A,109.0072,32.6975,安康市,汉滨区检察院,颗粒物(PM10),52,53,54,10,18,63,,149,120,18,10,6,7,0.5,0.5
2025-06-16T2300,4054A,109.0325,32.6913,安康市,市邮政管理局,颗粒物(PM10),52,53,57,23,23,69,,146,110,17,14,10,10,0.7,0.7
2025-06-16T2300,2291A,117.0809,30.5177,安庆市,环科院,,38,38,28,16,13,62,,104,86,24,8,3,3,0.4,0.4
2025-06-16T2300,2292A,117.0331,30.5119,安庆市,马山宾馆,,33,33,27,14,12,65,,97,77,15,12,4,4,0.4,0.4
2025-06-16T2300,2294A,116.9896,30.6145,安庆市,安庆大学,,35,35,30,14,14,94,,107,102,7,7,4,3,0.3,0.3
2025-06-16T2300,3173A,117.0598,30.5351,安庆市,市人大,,37,37,28,17,13,80,,109,94,13,6,8,4,0.4,0.4
2025-06-16T2300,3122A,105.9606,26.2611,安顺市,伍家关,,22,20,16,15,12,40,,61,51,4,7,1,1,0.3,0.3
2025-06-16T2300,3123A,105.9408,26.2431,安顺市,凤凰山,,,,23,24,13,86,,113,101,8,8,4,3,0.4,0.4
2025-06-16T2300,3124A,105.9439,26.2564,安顺市,金钟山,,28,21,18,18,15,87,,116,103,6,6,5,5,0.3,0.3
2025-06-16T2300,3125A,105.8983,26.2481,安顺市,娄家坡,,26,18,17,16,13,83,,110,100,3,3,4,4,0.5,0.4
2025-06-16T2300,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-06-16T2300,1819A,114.3551,36.1017,安阳市,红庙街,,40,40,29,11,7,84,,133,123,12,5,3,5,0.6,0.5
2025-06-16T2300,1820A,114.361,36.0681,安阳市,银杏小区,,42,42,31,18,18,83,,133,121,20,6,6,4,0.5,0.3
2025-06-16T2300,3141A,114.3922,36.0878,安阳市,信访局,,32,24,32,12,10,100,,137,128,7,3,2,4,0.9,0.6
2025-06-16T2300,3669A,114.4705,36.0637,安阳市,左辅环卫站,颗粒物(PM10),54,57,30,32,11,79,,139,129,27,11,4,6,0.7,0.8
2025-06-16T2300,3703A,114.2917,36.0949,安阳市,安钢职工学校,,37,37,32,14,13,100,,128,120,15,7,16,6,0.4,0.4
2025-06-16T2300,1748A,123.044,41.1196,鞍山市,深沟寺,,30,27,15,16,9,94,,121,114,23,14,8,8,1.0,0.7
2025-06-16T2300,1749A,123.011,41.0931,鞍山市,太阳城,,38,38,18,18,8,92,,124,116,22,12,11,9,1.3,0.7
2025-06-16T2300,1750A,123.0485,41.1442,鞍山市,太平,,37,37,20,18,10,96,,123,116,22,12,10,8,1.1,0.8
2025-06-16T2300,1751A,122.9642,41.0971,鞍山市,铁西三道街,,31,31,20,17,10,93,,120,112,32,18,11,8,1.1,0.9
2025-06-16T2300,1753A,123.022,41.0821,鞍山市,明达新区,,36,36,16,15,6,97,,111,106,19,11,11,8,1.0,0.7
2025-06-16T2300,1754A,123.1289,41.0228,鞍山市,千山,,,,,,,,,,,,,,,,
