timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2023-08-11T20:00:00,1001A,116.3621,39.8784,北京市,万寿西宫,细颗粒物(PM2.5),123,112,65,93,42,142,48,95,78,40,25,3,2,1.0,0.8
2023-08-11T20:00:00,1002A,116.2202,40.2915,北京市,定陵,细颗粒物(PM2.5),78,46,51,57,47,126,21,101,33,12,11,3,3,0.7,0.8
2023-08-11T20:00:00,1003A,116.4174,39.9289,北京市,东四,细颗粒物(PM2.5),99,105,64,74,38,152,37,81,60,40,27,1,1,0.9,0.7
2023-08-11T20:00:00,1004A,116.4072,39.8863,北京市,天坛,细颗粒物(PM2.5),109,100,58,82,39,142,43,90,72,47,27,3,2,0.9,0.6
2023-08-11T20:00:00,1005A,116.462,39.9365,北京市,农展馆,细颗粒物(PM2.5),107,112,70,80,42,152,42,81,67,42,32,3,3,0.9,0.7
2023-08-11T20:00:00,1006A,116.3392,39.9295,北京市,官园,细颗粒物(PM2.5),88,80,63,65,42,175,35,62,36,39,28,3,2,0.9,0.7
2023-08-11T20:00:00,1007A,116.2878,39.9611,北京市,海淀万柳,颗粒物(PM10),71,91,75,51,44,122,36,66,38,42,34,3,2,0.8,0.7
2023-08-11T20:00:00,1008A,116.6636,40.135,北京市,顺义新城,细颗粒物(PM2.5),107,72,64,80,54,121,66,92,88,17,14,3,2,1.2,0.8
2023-08-11T20:00:00,1009A,116.6275,40.3275,北京市,怀柔镇,细颗粒物(PM2.5),79,82,68,58,43,119,32,56,48,15,18,3,3,0.7,0.7
2023-08-11T20:00:00,1010A,116.2296,40.217,北京市,昌平镇,细颗粒物(PM2.5),64,63,57,46,41,113,11,92,29,34,20,3,2,0.8,0.7
2023-08-11T20:00:00,1011A,116.3966,39.9821,北京市,奥体中心,细颗粒物(PM2.5),69,59,53,50,38,118,50,83,61,34,27,3,3,0.8,0.7
2023-08-11T20:00:00,1012A,116.184,39.9136,北京市,古城,细颗粒物(PM2.5),122,100,82,92,58,127,47,76,58,33,25,3,3,0.7,0.6
2023-08-11T20:00:00,1015A,117.1444,39.1661,天津市,勤俭道,臭氧1小时,69,85,55,46,27,209,175,186,182,23,19,6,8,1.0,0.7
2023-08-11T20:00:00,1017A,117.237,39.1082,天津市,大直沽八号路,细颗粒物(PM2.5),83,107,56,61,26,174,144,165,162,34,22,3,3,1.3,0.8
2023-08-11T20:00:00,1018A,117.202,39.0927,天津市,前进道,细颗粒物(PM2.5),75,90,48,55,26,179,168,171,171,25,23,8,8,1.2,0.7
2023-08-11T20:00:00,1019A,117.1837,39.2133,天津市,淮河道,细颗粒物(PM2.5),73,92,56,53,30,203,157,183,177,37,26,11,8,1.5,0.9
2023-08-11T20:00:00,1021A,117.307,39.0877,天津市,跃进路,细颗粒物(PM2.5),90,96,53,67,27,183,178,174,174,22,22,12,7,1.4,0.8
2023-08-11T20:00:00,1023A,117.707,39.0343,天津市,第四大街,,41,41,44,17,22,178,69,147,142,42,31,4,6,0.5,0.6
2023-08-11T20:00:00,1024A,117.457,38.8394,天津市,永明路,颗粒物(PM10),52,54,48,30,26,199,141,188,184,10,17,6,8,0.7,0.7
2023-08-11T20:00:00,1026A,117.764,39.1587,天津市,汉北路,,40,25,40,13,20,211,126,182,179,7,21,6,7,0.5,0.9
2023-08-11T20:00:00,1027A,117.157,38.9194,天津市,团泊洼,细颗粒物(PM2.5),73,80,43,53,25,175,160,158,158,22,24,3,3,1.2,0.7
2023-08-11T20:00:00,1029A,114.4422,38.0444,石家庄市,职工医院,细颗粒物(PM2.5),75,74,67,55,40,192,145,173,173,6,22,1,4,1.3,0.8
2023-08-11T20:00:00,1030A,114.6063,38.0266,石家庄市,高新区,细颗粒物(PM2.5),94,84,69,70,48,216,183,196,196,12,21,2,8,0.9,0.8
2023-08-11T20:00:00,1031A,114.4898,38.1328,石家庄市,西北水源,细颗粒物(PM2.5),82,89,85,60,45,210,137,185,183,9,25,3,2,0.9,0.8
2023-08-11T20:00:00,1032A,114.4586,38.0058,石家庄市,西南高教,细颗粒物(PM2.5),93,69,67,69,39,210,166,183,183,8,21,3,3,1.3,0.9
2023-08-11T20:00:00,1033A,114.5331,38.0178,石家庄市,世纪公园,,,,66,,33,187,,166,166,,25,,10,,0.7
2023-08-11T20:00:00,1034A,114.509,38.0457,石家庄市,人民会堂,细颗粒物(PM2.5),79,71,70,58,40,212,169,192,192,11,20,2,9,1.0,0.8
2023-08-11T20:00:00,1035A,114.3524,37.8911,石家庄市,封龙山,臭氧1小时,77,100,61,44,30,193,181,166,166,12,10,8,6,1.6,1
2023-08-11T20:00:00,1037A,118.131,39.6363,唐山市,雷达站,颗粒物(PM10),57,64,73,26,35,179,69,140,134,33,32,5,5,0.7,0.9
2023-08-11T20:00:00,1038A,118.1725,39.6334,唐山市,物资局,,40,40,67,20,30,161,63,116,111,27,24,6,7,0.7,1
2023-08-11T20:00:00,1040A,118.1705,39.6506,唐山市,十二中,,38,38,60,21,31,163,61,120,114,32,23,4,5,0.8,1
2023-08-11T20:00:00,1041A,118.1869,39.622,唐山市,小山,,40,40,60,11,24,169,61,119,113,24,23,2,5,0.6,0.9
2023-08-11T20:00:00,1042A,119.5134,39.8207,秦皇岛市,北戴河环保局,,34,24,20,13,7,140,107,125,125,17,24,5,5,0.4,0.3
2023-08-11T20:00:00,1043A,119.7493,40.0116,秦皇岛市,第一关,,45,45,25,18,12,135,98,116,116,18,41,3,3,0.5,0.3
2023-08-11T20:00:00,1044A,119.5897,39.9499,秦皇岛市,监测站,,40,40,31,10,11,120,86,104,104,23,24,6,7,0.6,0.4
