timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2024-09-18T2300,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,20,20,17,12,7,37,,69,55,7,12,6,7,0,0
2024-09-18T2300,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,27,27,16,13,9,24,,66,49,13,9,4,4,0.4,0.4
2024-09-18T2300,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,33,30,16,23,13,34,,70,53,8,8,5,5,0.4,0.4
2024-09-18T2300,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),106,162,110,47,32,24,,131,110,68,19,3,4,0.9,0.5
2024-09-18T2300,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),87,124,93,41,31,7,,124,99,73,18,3,4,1.5,0.6
2024-09-18T2300,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,46,46,63,32,30,108,,153,147,11,14,8,9,0.7,1.2
2024-09-18T2300,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,30,23,42,11,21,93,,126,125,6,14,11,11,0.7,0.9
2024-09-18T2300,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,28,16,27,10,19,87,,133,130,13,11,8,8,0.4,0.6
2024-09-18T2300,2708A,88.1264,47.8517,阿勒泰地区,市站,,48,48,35,13,8,14,,61,51,31,11,7,8,0.5,0.4
2024-09-18T2300,2630A,80.1161,32.5,阿里地区,阿里监测站,,27,,5,3,3,84,,106,96,14,12,8,7,0.3,0.3
2024-09-18T2300,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,29,6,8,3,1,91,,114,99,5,6,7,6,0.3,0.3
2024-09-18T2300,2642A,109.0318,32.6537,安康市,香溪洞,,25,25,34,12,12,62,,83,73,5,7,8,8,0.2,0.3
