timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-11-12T0500,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,,,,,,,,,,,,,,,
2025-11-12T0500,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,13,13,20,9,15,17,,,,11,20,6,7,0.7,0.8
2025-11-12T0500,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,22,,14,15,13,25,,,,10,17,5,5,0.4,0.5
2025-11-12T0500,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),129,208,229,76,72,14,,,,52,49,6,8,1.5,1.4
2025-11-12T0500,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),125,199,211,73,77,23,,,,45,47,3,5,0.8,0.9
2025-11-12T0500,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,,,,,,,,,,,,,,,
2025-11-12T0500,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,50,50,46,10,19,90,,,,6,12,8,9,0.6,0.7
2025-11-12T0500,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,38,38,37,11,15,88,,,,4,7,10,9,0.7,0.7
2025-11-12T0500,2708A,88.1264,47.8517,阿勒泰地区,市站,,25,,7,3,4,78,,,,2,6,2,3,0.2,0.3
2025-11-12T0500,2630A,80.1161,32.5,阿里地区,阿里监测站,,16,6,3,3,3,51,,,,12,8,9,7,0.4,0.4
2025-11-12T0500,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,20,13,10,3,5,64,,,,10,6,12,8,0.6,0.5
2025-11-12T0500,2642A,109.0318,32.6537,安康市,香溪洞,,,,,,,,,,,,,,,,
2025-11-12T0500,2644A,109.0072,32.6975,安康市,汉滨区检察院,,43,43,54,22,24,12,,,,24,18,4,5,0.4,0.4
2025-11-12T0500,4054A,109.0325,32.6913,安康市,市邮政管理局,,46,46,61,21,22,15,,,,17,15,3,4,0.4,0.6
2025-11-12T0500,2291A,117.0809,30.5177,安庆市,环科院,,41,41,42,27,19,46,,,,19,14,6,5,0.4,0.4
2025-11-12T0500,2292A,117.0331,30.5119,安庆市,马山宾馆,,29,29,38,18,19,50,,,,20,19,5,5,0.2,0.3
2025-11-12T0500,2294A,116.9896,30.6145,安庆市,安庆大学,,38,38,40,22,18,41,,,,19,16,7,7,0.4,0.5
2025-11-12T0500,3173A,117.0598,30.5351,安庆市,市人大,,35,35,41,19,20,50,,,,19,19,5,6,0.4,0.5
2025-11-12T0500,3122A,105.9606,26.2611,安顺市,伍家关,,48,48,69,13,9,46,,,,6,8,10,10,0.3,0.5
2025-11-12T0500,3123A,105.9408,26.2431,安顺市,凤凰山,,33,24,16,23,13,40,,,,7,9,12,12,0.5,0.5
2025-11-12T0500,3124A,105.9439,26.2564,安顺市,金钟山,,36,,14,25,15,44,,,,6,7,11,12,0.6,0.6
2025-11-12T0500,3125A,105.8983,26.2481,安顺市,娄家坡,,32,25,17,22,14,39,,,,6,9,8,13,0.6,0.6
2025-11-12T0500,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-11-12T0500,1819A,114.3551,36.1017,安阳市,红庙街,细颗粒物(PM2.5),122,108,112,92,82,20,,,,29,42,4,8,0.6,0.9
2025-11-12T0500,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),122,103,110,92,85,23,,,,27,42,5,8,0.6,0.8
2025-11-12T0500,3141A,114.3922,36.0878,安阳市,信访局,细颗粒物(PM2.5),100,96,106,75,79,45,,,,19,35,3,7,0.5,0.7
2025-11-12T0500,3669A,114.4705,36.0637,安阳市,左辅环卫站,细颗粒物(PM2.5),117,138,152,88,82,17,,,,48,45,2,5,0.5,0.7
2025-11-12T0500,3703A,114.2917,36.0949,安阳市,安钢职工学校,细颗粒物(PM2.5),125,112,126,95,92,9,,,,35,41,2,9,0.7,0.9
2025-11-12T0500,1748A,123.044,41.1196,鞍山市,深沟寺,细颗粒物(PM2.5),60,64,45,43,29,71,,,,18,30,10,11,0.8,0.7
2025-11-12T0500,1749A,123.011,41.0931,鞍山市,太阳城,颗粒物(PM10),52,54,43,35,27,72,,,,14,28,11,13,0.5,0.5
2025-11-12T0500,1750A,123.0485,41.1442,鞍山市,太平,颗粒物(PM10),62,74,63,38,34,72,,,,11,36,11,13,0.7,0.8
2025-11-12T0500,1751A,122.9642,41.0971,鞍山市,铁西三道街,颗粒物(PM10),66,82,77,39,41,56,,,,24,44,14,17,1.7,1.3
2025-11-12T0500,1753A,123.022,41.0821,鞍山市,明达新区,颗粒物(PM10),55,60,44,37,25,74,,,,12,27,11,12,0.6,0.7
2025-11-12T0500,1754A,123.1289,41.0228,鞍山市,千山,,,,27,,13,,,44,,,19,,4,,0.3
2025-11-12T0500,4201A,122.9446,41.0826,鞍山市,兴盛南路290号,颗粒物(PM10),59,68,81,31,43,57,,,,27,51,12,17,1.1,1.2
2025-11-12T0500,2195A,107.4212,40.761,巴彦淖尔市,附二中,颗粒物(PM10),52,53,82,23,36,71,,,,4,20,5,10,0.3,0.6
2025-11-12T0500,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),52,53,76,23,34,74,,,,5,22,8,10,0.4,0.6
2025-11-12T0500,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),82,113,162,44,45,11,,,,72,60,10,9,1.1,0.9
2025-11-12T0500,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),93,136,197,35,40,51,,,,28,46,5,6,0.4,0.5
2025-11-12T0500,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),70,89,159,20,35,51,,,,20,33,5,7,0.7,0.8
2025-11-12T0500,2914A,106.7677,31.8794,巴中市,苏山坪,,,,,,,,,,,,,,,,
2025-11-12T0500,3181A,106.7768,31.8526,巴中市,市五中,,45,45,42,26,21,2,,,,11,13,8,8,0.5,0.6
2025-11-12T0500,3183A,106.7418,31.8654,巴中市,圣泉水务公司,,36,36,39,20,19,12,,,,11,16,9,9,0.6,0.7
2025-11-12T0500,3616A,106.7616,31.8344,巴中市,市中心医院,,,42,46,25,23,0,,,,,15,4,4,0.6,0.5
2025-11-12T0500,2235A,122.7911,45.6077,白城市,洮北区环保局,,39,34,29,27,21,36,,,,9,13,7,5,0.2,0.3
2025-11-12T0500,2236A,122.8738,45.5725,白城市,市环保局,,50,44,32,35,24,30,,,,9,15,4,3,0.3,0.3
2025-11-12T0500,2231A,126.4219,41.9171,白山市,喜丰,颗粒物(PM10),63,75,72,29,26,4,,,,29,31,12,12,0.8,0.9
2025-11-12T0500,2232A,126.4077,41.9419,白山市,环保局,细颗粒物(PM2.5),54,41,46,38,29,6,,,,24,25,9,9,0.9,1
2025-11-12T0500,2647A,104.1724,36.5446,白银市,第三小学,颗粒物(PM10),55,60,79,19,42,50,,,,24,36,8,24,0.2,0.7
2025-11-12T0500,2648A,104.1465,36.5482,白银市,动力公司,颗粒物(PM10),51,52,68,11,33,67,,,,9,23,6,20,0.4,0.8
2025-11-12T0500,2512A,106.6103,23.9011,百色市,市监测站,,20,20,14,3,6,22,,,,12,10,9,8,0.5,0.6
2025-11-12T0500,2513A,106.6538,23.8859,百色市,市中心血站,,20,20,16,3,4,10,,,,33,16,14,6,0.7,0.7
2025-11-12T0500,3406A,106.6085,23.8798,百色市,祈福高中,,16,16,19,3,6,35,,,,10,12,5,5,0.5,0.6
2025-11-12T0500,2270A,117.396,32.939,蚌埠市,工人疗养院,,,51,47,24,17,10,,,,,26,6,5,0.2,0.2
2025-11-12T0500,2271A,117.3605,32.9427,蚌埠市,百货大楼,,,42,40,25,15,6,,,,,26,8,8,0.3,0.3
2025-11-12T0500,2273A,117.4185,32.8911,蚌埠市,蚌埠学院,,39,39,41,25,19,30,,,,26,44,4,7,0.3,0.3
2025-11-12T0500,2274A,117.3533,32.9673,蚌埠市,淮上区政府,,39,39,42,23,17,23,,,,35,24,6,7,0.2,0.2
2025-11-12T0500,2275A,117.3145,32.8977,蚌埠市,高新区,,29,29,36,20,17,27,,,,24,28,5,7,0.3,0.3
2025-11-12T0500,3715A,117.3092,32.9314,蚌埠市,蚌埠田家炳中学,,43,43,47,25,17,10,,,,53,25,8,5,0.3,0.4
2025-11-12T0500,1585A,109.8756,40.6532,包头市,市环境监测站,颗粒物(PM10),85,119,93,61,37,1,,,,61,59,18,19,2.6,1.4
2025-11-12T0500,1587A,109.9991,40.5842,包头市,包头八中,颗粒物(PM10),75,100,100,42,57,26,,,,36,56,29,21,1.0,1.5
2025-11-12T0500,1588A,109.8538,40.6821,包头市,青山宾馆,细颗粒物(PM2.5),80,78,83,59,57,17,,,,45,59,9,18,0.9,1.3
2025-11-12T0500,1589A,109.8642,40.6288,包头市,惠龙物流,,,108,91,,49,17,,,,45,60,32,21,2.5,1.6
2025-11-12T0500,1590A,110.0377,40.5546,包头市,东河鸿龙湾,颗粒物(PM10),62,73,89,38,50,24,,,,40,62,29,13,1.0,1.4
2025-11-12T0500,3283A,109.9154,40.5685,包头市,滨河大厦,颗粒物(PM10),68,86,80,30,39,27,,,,36,55,40,17,1.1,1.1
2025-11-12T0500,3419A,109.9447,40.6261,包头市,包头市委党校,颗粒物(PM10),73,96,77,39,40,3,,,,64,61,21,20,2.0,1.4
2025-11-12T0500,3683A,109.8331,40.6576,包头市,昆区政府,细颗粒物(PM2.5),87,119,95,64,61,4,,,,61,63,23,24,2.1,1.6
2025-11-12T0500,1930A,107.185,34.3063,宝鸡市,庙沟村,,,,,,,,,,,,,,,,
2025-11-12T0500,1931A,107.0708,34.3017,宝鸡市,竹园沟,,50,50,76,33,38,21,,,,16,22,7,9,0.4,0.4
2025-11-12T0500,1932A,107.1906,34.3672,宝鸡市,三陆医院,细颗粒物(PM2.5),69,78,98,50,50,7,,,,36,42,8,10,0.7,0.6
2025-11-12T0500,1933A,107.1431,34.3547,宝鸡市,监测站,细颗粒物(PM2.5),64,65,90,46,51,20,,,,19,26,5,7,0.5,0.5
2025-11-12T0500,1934A,107.1186,34.3739,宝鸡市,技工学校,细颗粒物(PM2.5),68,69,96,49,45,26,,,,17,25,6,8,0.6,0.6
2025-11-12T0500,1936A,107.2058,34.3497,宝鸡市,文理学院,,,73,90,48,48,25,,,,,28,7,8,0.6,0.6
2025-11-12T0500,1937A,107.2386,34.3622,宝鸡市,三迪小学,细颗粒物(PM2.5),74,69,97,54,51,18,,,,31,42,6,8,0.7,0.7
2025-11-12T0500,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,细颗粒物(PM2.5),95,108,118,71,60,12,,,,39,41,76,13,0.9,0.7
2025-11-12T0500,1051A,115.493,38.8632,保定市,游泳馆,细颗粒物(PM2.5),185,178,157,139,114,1,,,,64,68,7,7,1.1,1
2025-11-12T0500,1052A,115.5213,38.8959,保定市,华电二区,细颗粒物(PM2.5),193,186,139,145,112,0,,,,62,60,2,4,1.6,1.1
2025-11-12T0500,1053A,115.4713,38.9108,保定市,接待中心,细颗粒物(PM2.5),172,150,142,130,102,0,,,,48,59,2,4,1.1,1
2025-11-12T0500,1054A,115.4612,38.8416,保定市,地表水厂,细颗粒物(PM2.5),183,190,174,138,110,1,,,,59,72,6,7,0.9,0.8
2025-11-12T0500,3581A,115.31981,38.95208,保定市,满城区生态环境分局,细颗粒物(PM2.5),117,124,135,88,80,0,,,,39,55,3,3,0.7,0.8
2025-11-12T0500,3582A,115.47694,38.76408,保定市,清苑区第二中学,细颗粒物(PM2.5),199,219,196,149,108,23,,,,71,79,7,6,1.0,0.8
2025-11-12T0500,3583A,115.62909,39.02311,保定市,徐水物探局,细颗粒物(PM2.5),210,213,191,160,128,2,,,,49,64,9,8,1.2,0.9
2025-11-12T0500,4004A,115.4202,38.8656,保定市,双鹰农机,细颗粒物(PM2.5),172,215,174,130,102,5,,,,53,61,2,4,1.2,1
