timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-01-20T0300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,23,,22,16,20,30,,,,12,20,4,4,0.5,0.6
2026-01-20T0300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,22,22,16,12,16,38,,,,10,17,6,6,0.4,0.5
2026-01-20T0300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),314,431,475,61,62,38,,,,28,20,8,7,1.7,1.1
2026-01-20T0300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),347,457,429,68,69,61,,,,15,15,5,4,0.7,0.6
2026-01-20T0300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,38,38,44,13,14,52,,,,11,13,10,10,0.4,0.4
2026-01-20T0300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,34,34,40,14,17,37,,,,10,11,9,9,0.7,0.7
2026-01-20T0300,2708A,88.1266,47.8515,阿勒泰地区,市站,,23,6,9,3,4,73,,,,9,17,2,2,0.4,0.4
2026-01-20T0300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,26,6,10,3,2,82,,,,4,13,2,4,0.3,0.4
2026-01-20T0300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,23,6,3,3,3,72,,,,3,4,3,5,0.5,0.5
2026-01-20T0300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,27,10,20,7,11,86,,,,2,6,9,12,0.5,0.6
2026-01-20T0300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,25,17,45,17,35,34,,,,12,19,5,5,0.7,0.8
2026-01-20T0300,4054A,109.0324,32.6913,安康市,市邮政管理局,,19,18,29,13,34,31,,,,9,15,3,4,0.5,0.7
2026-01-20T0300,2291A,117.0806,30.5181,安庆市,环科院,,19,17,11,13,6,48,,,,4,11,4,4,0.3,0.4
2026-01-20T0300,2292A,117.0331,30.5118,安庆市,马山宾馆,,18,18,13,12,6,52,,,,9,14,3,3,0.2,0.5
2026-01-20T0300,2294A,116.9897,30.6146,安庆市,安庆大学,,22,22,9,15,6,53,,,,4,14,3,3,0.3,0.5
2026-01-20T0300,3173A,117.0598,30.5351,安庆市,市人大,,23,23,17,16,7,50,,,,4,15,4,4,0.6,0.6
2026-01-20T0300,3123A,105.9408,26.2431,安顺市,凤凰山,,39,34,38,27,32,30,,,,15,14,10,12,0.8,0.5
2026-01-20T0300,3124A,105.9443,26.2567,安顺市,金钟山,,40,33,36,28,32,28,,,,12,9,8,13,0.8,0.4
2026-01-20T0300,3125A,105.8983,26.248,安顺市,娄家坡,,25,25,37,17,32,29,,,,16,11,15,13,1.1,0.7
2026-01-20T0300,1819A,114.3552,36.1017,安阳市,红庙街,,44,44,47,19,26,37,,,,12,13,2,2,0.7,0.7
2026-01-20T0300,1820A,114.361,36.0681,安阳市,银杏小区,,36,36,50,22,30,35,,,,16,17,3,4,0.2,0.4
2026-01-20T0300,3141A,114.3921,36.0879,安阳市,信访局,,39,39,45,22,32,34,,,,19,20,4,5,0.5,0.6
