timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-01-22T1300,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,27,27,30,16,9,71,,47,47,3,11,5,6,0.8,0.9
2025-01-22T1300,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,20,10,20,10,13,61,,33,33,7,13,6,6,0.4,0.4
2025-01-22T1300,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,21,9,27,3,15,67,,41,41,7,14,5,5,0.3,0.4
2025-01-22T1300,2695A,80.292,41.1694,阿克苏地区,电视台,细颗粒物(PM2.5),130,159,124,99,77,26,,50,41,65,46,7,4,1.8,1.3
2025-01-22T1300,2696A,80.2613,41.1551,阿克苏地区,艺术中心,细颗粒物(PM2.5),128,156,137,97,84,20,,46,36,53,45,5,5,1.9,1.6
2025-01-22T1300,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,28,26,39,15,26,89,,66,66,11,27,16,17,0.6,0.8
2025-01-22T1300,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,,22,29,8,13,92,,68,68,11,20,,3,,0.3
2025-01-22T1300,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,29,25,19,12,10,90,,84,84,9,9,9,8,0.5,0.5
2025-01-22T1300,2708A,88.1264,47.8517,阿勒泰地区,市站,,19,15,20,8,14,52,,58,55,38,30,12,14,0.5,0.5
2025-01-22T1300,2630A,80.1161,32.5,阿里地区,阿里监测站,,,,6,0,2,78,,80,78,2,2,7,9,0.5,0.5
2025-01-22T1300,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,21,15,11,8,4,66,,69,58,11,4,10,7,0.9,0.6
2025-01-22T1300,2642A,109.0318,32.6537,安康市,香溪洞,细颗粒物(PM2.5),105,104,82,79,68,33,,37,33,32,23,11,11,1.1,1
2025-01-22T1300,2644A,109.0072,32.6975,安康市,汉滨区检察院,细颗粒物(PM2.5),152,139,107,116,81,13,,11,11,60,42,9,7,1.4,1.2
2025-01-22T1300,4054A,109.0325,32.6913,安康市,市邮政管理局,细颗粒物(PM2.5),130,134,114,99,86,16,,10,10,54,48,11,9,1.5,1.3
2025-01-22T1300,2291A,117.0809,30.5177,安庆市,环科院,细颗粒物(PM2.5),178,168,139,134,105,28,,41,23,97,61,17,12,1.3,1.1
2025-01-22T1300,2292A,117.0331,30.5119,安庆市,马山宾馆,细颗粒物(PM2.5),202,207,148,152,120,27,,52,23,97,58,19,14,1.7,1.3
2025-01-22T1300,2294A,116.9896,30.6145,安庆市,安庆大学,细颗粒物(PM2.5),246,218,143,196,116,63,,54,38,66,48,49,15,1.5,1.1
2025-01-22T1300,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),176,170,155,133,115,65,,51,33,64,59,19,13,1.2,1.1
2025-01-22T1300,3123A,105.9408,26.2431,安顺市,凤凰山,细颗粒物(PM2.5),84,79,71,62,54,127,,118,118,19,16,20,21,0.7,0.7
2025-01-22T1300,3124A,105.9439,26.2564,安顺市,金钟山,细颗粒物(PM2.5),77,78,67,56,50,129,,117,117,15,15,21,20,1.0,0.9
2025-01-22T1300,3125A,105.8983,26.2481,安顺市,娄家坡,细颗粒物(PM2.5),85,75,65,63,55,122,,115,115,18,16,16,16,0.9,0.8
2025-01-22T1300,1819A,114.3551,36.1017,安阳市,红庙街,,,,155,32,113,67,,36,36,9,44,11,13,0.6,1.2
2025-01-22T1300,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),61,72,140,35,119,67,,34,34,19,50,11,13,0.7,1.3
2025-01-22T1300,3141A,114.3922,36.0878,安阳市,信访局,颗粒物(PM10),56,61,162,30,110,66,,33,33,20,53,7,12,0.3,1
2025-01-22T1300,3669A,114.4705,36.0637,安阳市,左辅环卫站,,,85,184,39,127,,,26,26,13,51,10,14,,1.3
2025-01-22T1300,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),57,63,163,36,117,70,,38,38,21,65,9,22,0.6,1.6
2025-01-22T1300,1748A,123.044,41.1196,鞍山市,深沟寺,颗粒物(PM10),55,60,64,37,40,67,,34,34,17,26,17,10,0.8,0.7
2025-01-22T1300,1749A,123.011,41.0931,鞍山市,太阳城,"颗粒物(PM10),细颗粒物(PM2.5)",62,74,65,44,38,48,,25,22,46,31,38,10,3.0,1.1
2025-01-22T1300,1750A,123.0485,41.1442,鞍山市,太平,颗粒物(PM10),54,58,76,32,45,66,,30,30,23,35,16,12,0.8,0.9
2025-01-22T1300,1751A,122.9642,41.0971,鞍山市,铁西三道街,颗粒物(PM10),56,62,105,31,57,75,,27,27,20,37,9,15,0.8,1.6
2025-01-22T1300,1753A,123.022,41.0821,鞍山市,明达新区,细颗粒物(PM2.5),68,74,66,49,41,48,,29,29,46,31,44,15,3.1,1
2025-01-22T1300,4201A,122.9446,41.0826,鞍山市,兴盛南路290号,颗粒物(PM10),55,60,110,30,66,66,,31,31,26,42,16,17,1.4,2.1
2025-01-22T1300,2195A,107.4212,40.761,巴彦淖尔市,附二中,颗粒物(PM10),51,52,126,33,62,58,,20,20,19,62,9,17,0.7,1.2
2025-01-22T1300,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),52,54,99,17,53,60,,27,27,15,49,7,12,0.5,1
2025-01-22T1300,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,细颗粒物(PM2.5),90,113,98,67,71,34,,22,11,54,52,5,5,1.1,1.1
2025-01-22T1300,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),113,175,120,83,64,31,,26,14,59,53,5,3,1.2,1.1
2025-01-22T1300,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,细颗粒物(PM2.5),102,97,89,76,57,43,,40,26,55,46,5,4,1.1,1
2025-01-22T1300,2914A,106.7677,31.8794,巴中市,苏山坪,细颗粒物(PM2.5),144,128,124,110,106,41,,44,39,19,25,4,5,0.9,0.9
2025-01-22T1300,3182A,106.7656,31.8545,巴中市,丽阳花园,细颗粒物(PM2.5),183,174,176,138,139,6,,4,4,54,41,5,5,1.9,1.6
2025-01-22T1300,3183A,106.7418,31.8654,巴中市,圣泉水务公司,细颗粒物(PM2.5),112,103,137,84,114,8,,4,4,40,45,5,5,,1.3
2025-01-22T1300,3616A,106.7616,31.8344,巴中市,市中心医院,细颗粒物(PM2.5),195,185,158,146,129,6,,3,3,58,41,5,4,1.9,1.3
