timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2023-01-01T13:00:00,1001A,116.3621,39.8784,北京市,万寿西宫,,44,44,35,25,19,47,47,42,42,21,35,5,3,0.6,0.5
2023-01-01T13:00:00,1002A,116.2202,40.2915,北京市,定陵(对照点),,45,45,27,30,16,71,28,54,36,38,10,5,3,0.6,0.3
2023-01-01T13:00:00,1003A,116.4174,39.9289,北京市,东四,,44,44,37,23,17,54,47,41,41,18,25,4,2,0.5,0.4
2023-01-01T13:00:00,1004A,116.4072,39.8863,北京市,天坛,,45,45,35,24,18,50,50,36,36,19,35,7,3,0.7,0.4
2023-01-01T13:00:00,1005A,116.462,39.9365,北京市,农展馆,,47,47,36,23,14,59,49,36,36,20,38,6,2,0.5,0.4
2023-01-01T13:00:00,1006A,116.3392,39.9295,北京市,官园,,39,39,34,20,16,53,53,42,42,16,31,4,4,0.2,0.4
2023-01-01T13:00:00,1007A,116.2878,39.9611,北京市,海淀万柳,,29,29,43,13,20,44,44,23,23,18,50,2,2,0.2,0.5
2023-01-01T13:00:00,1008A,116.6636,40.135,北京市,顺义新城,,29,29,31,12,12,67,65,54,54,5,13,4,3,0.3,0.3
2023-01-01T13:00:00,1009A,116.6275,40.3275,北京市,怀柔镇,,19,18,31,9,16,60,60,42,42,8,16,1,2,0.1,0.3
2023-01-01T13:00:00,1010A,116.2296,40.217,北京市,昌平镇,,36,36,39,24,22,64,36,16,16,24,32,4,3,0.5,0.6
2023-01-01T13:00:00,1011A,116.3966,39.9821,北京市,奥体中心,颗粒物(PM10),74,97,33,18,16,60,52,44,44,16,31,4,3,0.3,0.2
2023-01-01T13:00:00,1012A,116.184,39.9136,北京市,古城,,38,38,57,15,27,49,49,25,25,18,44,2,2,0.4,0.6
2023-01-01T13:00:00,1015A,117.1444,39.1661,天津市,勤俭道,细颗粒物(PM2.5),84,108,108,62,73,42,20,6,6,51,67,14,12,1.3,1.2
2023-01-01T13:00:00,1017A,117.237,39.1082,天津市,大直沽八号路,细颗粒物(PM2.5),87,119,98,64,57,43,19,8,8,60,68,20,13,1.9,1.3
2023-01-01T13:00:00,1018A,117.202,39.0927,天津市,前进道,"颗粒物(PM10),细颗粒物(PM2.5)",80,110,98,59,61,44,24,12,12,59,70,22,14,1.8,1.3
2023-01-01T13:00:00,1019A,117.1837,39.2133,天津市,淮河道,细颗粒物(PM2.5),84,108,109,62,68,43,26,10,10,47,67,16,12,1.4,1.2
2023-01-01T13:00:00,1021A,117.307,39.0877,天津市,跃进路,细颗粒物(PM2.5),87,113,114,64,72,45,20,6,6,52,61,21,14,1.5,1.2
2023-01-01T13:00:00,1023A,117.707,39.0343,天津市,第四大街,颗粒物(PM10),63,76,86,37,49,40,12,4,4,53,63,14,13,1.3,1
2023-01-01T13:00:00,1024A,117.457,38.8394,天津市,永明路,细颗粒物(PM2.5),77,98,149,56,107,46,11,8,8,65,82,12,17,0.8,1.3
2023-01-01T13:00:00,1026A,117.764,39.1587,天津市,汉北路,颗粒物(PM10),60,70,80,36,40,42,25,9,9,40,51,15,11,1.1,0.9
2023-01-01T13:00:00,1027A,117.157,38.9194,天津市,团泊洼(对照点),细颗粒物(PM2.5),77,102,153,56,106,73,16,5,5,64,74,26,17,1.9,1.5
2023-01-01T13:00:00,1029A,114.4422,38.0444,石家庄市,职工医院,细颗粒物(PM2.5),127,139,97,96,55,70,29,14,14,62,56,16,12,1.4,1.1
2023-01-01T13:00:00,1030A,114.6063,38.0266,石家庄市,高新区,细颗粒物(PM2.5),128,154,104,97,64,82,27,17,17,60,51,15,14,1.3,0.9
2023-01-01T13:00:00,1031A,114.4898,38.1328,石家庄市,西北水源,细颗粒物(PM2.5),120,141,100,91,55,72,26,9,9,61,54,15,12,1.2,1
2023-01-01T13:00:00,1032A,114.4586,38.0058,石家庄市,西南高教,细颗粒物(PM2.5),133,157,99,101,65,68,30,13,13,61,59,16,14,1.2,0.9
2023-01-01T13:00:00,1033A,114.5331,38.0178,石家庄市,世纪公园,细颗粒物(PM2.5),150,138,93,115,67,65,23,11,11,65,59,16,15,1.4,1.1
2023-01-01T13:00:00,1034A,114.509,38.0457,石家庄市,人民会堂,细颗粒物(PM2.5),147,134,96,112,57,75,28,16,16,60,58,13,9,1.3,0.9
