timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-05T1300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,38,9,19,7,8,120,120,79,79,4,5,6,6,0.2,0.2
2026-05-05T1300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,35,16,20,7,7,112,112,76,76,5,6,5,4,0.1,0.1
2026-05-05T1300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),118,165,154,53,60,63,63,34,34,21,28,6,4,0.5,0.6
2026-05-05T1300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),150,NA,117,114,83,63,63,37,37,21,32,9,5,0.9,0.7
2026-05-05T1300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,45,22,21,3,7,142,142,121,121,7,9,10,10,0.3,0.4
2026-05-05T1300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,NA,NA,NA,17,NA,6,130,130,124,124,3,4,9,9,0.4,0.4
2026-05-05T1300,2708A,88.1266,47.8515,阿勒泰地区,市站,颗粒物(PM10),75,85,90,10,18,92,92,57,57,7,8,6,6,0.2,0.2
2026-05-05T1300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,颗粒物(PM10),60,64,124,7,30,87,87,76,66,3,4,5,5,0.2,0.2
2026-05-05T1300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,45,8,10,3,3,142,142,131,131,1,3,7,8,0.2,0.3
2026-05-05T1300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,45,6,8,3,3,141,141,132,132,1,1,5,6,0.4,0.4
2026-05-05T1300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,39,39,31,21,16,104,104,53,53,10,10,9,8,0.3,0.3
2026-05-05T1300,4054A,109.0324,32.6913,安康市,市邮政管理局,,43,43,36,24,16,113,113,54,54,7,10,8,8,0.5,0.5
2026-05-05T1300,2291A,117.0806,30.5181,安庆市,环科院,,39,31,27,16,15,122,122,61,61,6,28,7,8,0.4,0.3
2026-05-05T1300,2292A,117.0331,30.5118,安庆市,马山宾馆,,37,34,24,15,14,117,117,58,58,7,39,5,5,0.3,0.3
2026-05-05T1300,2294A,116.9897,30.6146,安庆市,安庆大学,,40,30,25,12,15,125,125,67,67,6,13,5,5,0.3,0.3
2026-05-05T1300,3173A,117.0598,30.5351,安庆市,市人大,,39,30,26,15,15,123,123,68,68,2,24,5,6,0.3,0.3
2026-05-05T1300,3123A,105.9408,26.2431,安顺市,凤凰山,,31,17,42,16,26,98,98,59,59,4,20,8,10,0.5,0.6
2026-05-05T1300,3124A,105.9443,26.2567,安顺市,金钟山,,28,15,28,14,20,87,87,68,68,3,7,6,8,0.5,0.5
2026-05-05T1300,3125A,105.8983,26.248,安顺市,娄家坡,,28,21,26,16,20,87,87,73,73,4,6,6,7,0.5,0.5
2026-05-05T1300,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),81,93,69,16,31,134,134,94,94,10,15,6,5,0.3,0.6
2026-05-05T1300,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),83,96,74,31,33,138,138,89,89,8,16,8,8,0.2,0.4
2026-05-05T1300,3141A,114.3921,36.0879,安阳市,信访局,颗粒物(PM10),75,84,68,28,32,138,138,93,93,3,12,4,4,0.4,0.6
2026-05-05T1300,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),60,64,65,28,30,131,131,83,83,8,13,2,2,0.6,0.6
2026-05-05T1300,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),55,56,60,21,28,134,134,88,88,7,11,4,4,0.4,0.6
2026-05-05T1300,1748A,123.0441,41.1201,鞍山市,深沟寺,颗粒物(PM10),60,63,55,10,13,138,138,128,128,9,11,8,10,0.5,0.6
2026-05-05T1300,1749A,123.011,41.0931,鞍山市,太阳城,,50,50,43,13,16,136,136,124,124,7,10,9,10,0.5,0.6
2026-05-05T1300,1750A,123.0483,41.1445,鞍山市,太平,颗粒物(PM10),76,86,66,14,15,131,131,120,120,8,10,9,10,0.6,0.6
2026-05-05T1300,1751A,122.964,41.0968,鞍山市,铁西三道街,颗粒物(PM10),74,83,58,17,19,140,140,122,122,10,15,8,9,0.5,0.6
2026-05-05T1300,1753A,123.0219,41.0822,鞍山市,明达新区,,49,49,45,16,15,133,133,123,123,9,11,8,10,0.5,0.6
2026-05-05T1300,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,颗粒物(PM10),69,76,60,24,21,141,141,122,122,13,13,10,10,0.5,0.7
2026-05-05T1300,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,45,41,48,16,22,141,141,87,87,7,21,11,11,0.4,0.5
2026-05-05T1300,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,49,49,48,15,17,143,143,96,96,6,12,9,9,0.3,0.5
2026-05-05T1300,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),58,60,72,20,27,96,96,86,86,12,24,4,4,0.3,0.4
2026-05-05T1300,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),65,71,88,8,25,101,101,88,88,6,26,/,/,/,/
2026-05-05T1300,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,,44,44,62,6,19,100,100,93,93,2,10,9,9,0.4,0.4
2026-05-05T1300,3181A,106.776805,31.852614,巴中市,市五中,,41,30,52,13,36,130,130,69,69,8,14,6,5,0.4,0.5
2026-05-05T1300,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,44,23,47,14,30,138,138,81,81,6,15,7,6,0.4,0.6
