timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-04-12T0700,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,23,16,20,12,9,73,,,,5,8,12,12,0.4,0.4
2025-04-12T0700,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,32,,19,22,16,85,,,,4,7,6,6,0.4,0.4
2025-04-12T0700,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,28,18,19,13,13,87,,,,2,5,4,4,0.2,0.3
2025-04-12T0700,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),78,105,401,28,59,90,,,,3,6,7,7,0.5,0.5
2025-04-12T0700,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),80,110,397,31,63,90,,,,3,8,3,4,0.5,0.6
2025-04-12T0700,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,颗粒物(PM10),63,76,1324,28,300,88,,,,7,6,19,18,0.7,0.7
2025-04-12T0700,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,颗粒物(PM10),65,80,1391,13,312,81,,,,4,6,6,6,0.4,0.4
2025-04-12T0700,2206A,105.724,38.8516,阿拉善盟,环保局新楼,颗粒物(PM10),57,64,1140,13,293,87,,,,2,3,8,8,0.4,0.4
2025-04-12T0700,2708A,88.1264,47.8517,阿勒泰地区,市站,,33,,10,3,4,104,,,,1,6,2,2,0.2,0.2
2025-04-12T0700,2630A,80.1161,32.5,阿里地区,阿里监测站,,31,11,12,8,8,97,,,,8,5,9,8,0.4,0.4
2025-04-12T0700,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,30,18,18,6,8,94,,,,2,2,8,7,0.4,0.4
2025-04-12T0700,2642A,109.0318,32.6537,安康市,香溪洞,颗粒物(PM10),500,629,227,133,55,95,,,,3,9,6,6,0.2,0.4
2025-04-12T0700,2644A,109.0072,32.6975,安康市,汉滨区检察院,颗粒物(PM10),500,813,189,129,46,87,,,,7,17,8,11,0.2,0.4
2025-04-12T0700,4054A,109.0325,32.6913,安康市,市邮政管理局,颗粒物(PM10),500,821,198,145,54,89,,,,6,18,5,10,0.3,0.5
2025-04-12T0700,2291A,117.0809,30.5177,安庆市,环科院,,37,8,37,3,23,118,,,,5,16,6,8,0.6,0.7
2025-04-12T0700,2292A,117.0331,30.5119,安庆市,马山宾馆,,37,9,28,3,22,116,,,,2,13,4,5,0.7,0.8
2025-04-12T0700,2294A,116.9896,30.6145,安庆市,安庆大学,,38,6,33,3,21,120,,,,1,9,2,4,0.3,0.4
2025-04-12T0700,3173A,117.0598,30.5351,安庆市,市人大,,,,50,,28,,,86,,,17,,8,,0.6
2025-04-12T0700,3122A,105.9606,26.2611,安顺市,伍家关,,,,52,15,36,92,,,,2,5,2,4,0.4,0.6
2025-04-12T0700,3123A,105.9408,26.2431,安顺市,凤凰山,,28,14,49,3,36,88,,,,4,8,5,7,0.3,0.6
2025-04-12T0700,3124A,105.9439,26.2564,安顺市,金钟山,,26,21,47,3,36,83,,,,5,9,6,6,0.5,0.7
2025-04-12T0700,3125A,105.8983,26.2481,安顺市,娄家坡,,28,10,44,3,36,87,,,,5,8,4,6,0.5,0.7
2025-04-12T0700,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-04-12T0700,1819A,114.3551,36.1017,安阳市,红庙街,颗粒物(PM10),149,248,377,62,94,73,,,,2,12,2,7,0.3,0.7
2025-04-12T0700,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),163,276,437,92,100,79,,,,5,15,7,8,0.2,0.4
2025-04-12T0700,3141A,114.3922,36.0878,安阳市,信访局,颗粒物(PM10),157,263,423,36,77,84,,,,3,16,2,4,0.2,0.4
2025-04-12T0700,3669A,114.4705,36.0637,安阳市,左辅环卫站,颗粒物(PM10),144,237,449,66,73,94,,,,10,19,2,7,0.3,0.5
2025-04-12T0700,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),190,330,453,107,98,78,,,,2,18,1,7,0.4,0.7
2025-04-12T0700,1748A,123.044,41.1196,鞍山市,深沟寺,,37,27,37,12,16,116,,,,9,12,9,10,0.4,0.4
2025-04-12T0700,1749A,123.011,41.0931,鞍山市,太阳城,,36,28,36,15,16,115,,,,5,7,3,3,0.6,0.6
2025-04-12T0700,1750A,123.0485,41.1442,鞍山市,太平,,,,41,,16,,,,,,9,,8,,0.6
2025-04-12T0700,1751A,122.9642,41.0971,鞍山市,铁西三道街,,37,35,49,17,19,116,,,,12,14,3,3,0.6,0.5
2025-04-12T0700,1753A,123.022,41.0821,鞍山市,明达新区,,40,27,34,15,17,126,,,,5,8,5,6,0.4,0.3
2025-04-12T0700,1754A,123.1289,41.0228,鞍山市,千山,,,,29,,11,,,121,,,7,,4,,0.7
2025-04-12T0700,4201A,122.9446,41.0826,鞍山市,兴盛南路290号,,36,33,46,15,18,113,,,,16,13,7,6,0.6,0.5
2025-04-12T0700,2195A,107.4212,40.761,巴彦淖尔市,附二中,,29,29,354,14,48,64,,,,6,3,5,6,0.3,0.3
2025-04-12T0700,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,37,37,329,15,52,48,,,,10,4,5,5,0.6,0.4
2025-04-12T0700,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,,43,43,58,19,14,73,,,,26,16,7,6,0.3,0.2
2025-04-12T0700,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,,44,44,60,12,9,74,,,,8,16,5,6,0.2,0.2
2025-04-12T0700,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,,40,40,56,3,6,92,,,,5,7,4,5,0.3,0.4
2025-04-12T0700,2914A,106.7677,31.8794,巴中市,苏山坪,颗粒物(PM10),500,1073,528,245,120,100,,,,3,6,2,3,0.1,0.3
2025-04-12T0700,3181A,106.7768,31.8526,巴中市,市五中,颗粒物(PM10),500,1440,514,310,111,86,,,,6,8,4,5,0.5,0.5
2025-04-12T0700,3183A,106.7418,31.8654,巴中市,圣泉水务公司,颗粒物(PM10),500,1052,512,216,106,100,,,,1,8,1,3,0.4,0.4
2025-04-12T0700,3616A,106.7616,31.8344,巴中市,市中心医院,颗粒物(PM10),500,1226,494,464,91,96,,,,4,13,5,6,0.3,0.5
