timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-08-15T0000,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,17,17,19,9,12,41,,72,65,4,5,15,15,0,0.1
2025-08-15T0000,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,35,,16,24,16,29,,60,51,7,6,7,7,0.6,0.6
2025-08-15T0000,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,23,21,13,16,12,39,,79,69,3,3,8,8,0.6,0.5
2025-08-15T0000,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),57,63,60,36,25,92,,112,106,7,6,2,3,0.6,0.6
2025-08-15T0000,2696A,80.2613,41.1551,阿克苏地区,艺术中心,细颗粒物(PM2.5),53,51,64,37,25,86,,110,101,11,6,3,4,0.5,0.5
2025-08-15T0000,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,47,30,33,16,14,148,,143,143,8,12,9,9,0.8,0.7
2025-08-15T0000,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,41,29,35,16,13,131,,132,132,4,5,10,10,0.6,0.6
2025-08-15T0000,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,43,30,31,14,12,137,,136,136,5,6,9,10,0.6,0.5
2025-08-15T0000,2708A,88.1264,47.8517,阿勒泰地区,市站,颗粒物(PM10),51,51,21,3,5,17,,85,60,43,17,3,3,0.4,0.4
2025-08-15T0000,2630A,80.1161,32.5,阿里地区,阿里监测站,,34,6,6,3,3,107,,111,108,9,5,7,7,0.3,0.2
2025-08-15T0000,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,,,,,,,,,,,,,,,
2025-08-15T0000,2642A,109.0318,32.6537,安康市,香溪洞,,24,14,20,7,12,74,,96,80,5,4,8,7,0.4,0.4
