timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-12-19T2100,1191A,120.242,31.5031,无锡市,漆塘,细颗粒物(PM2.5),83,111,87,61,42,33,33,94,71,78,38,8,8,1.0,0.7
2025-12-19T2100,1192A,120.3489,31.5863,无锡市,东亭,"颗粒物(PM10),细颗粒物(PM2.5)",89,127,79,66,41,0,0,79,36,127,61,11,10,1.0,0.8
2025-12-19T2100,1193A,120.354,31.5475,无锡市,旺庄,颗粒物(PM10),83,116,86,56,42,6,6,77,40,121,66,4,4,1.1,0.9
2025-12-19T2100,1194A,120.245,31.5631,无锡市,荣巷,细颗粒物(PM2.5),98,112,75,73,43,2,2,80,44,124,50,8,8,1.4,0.8
2025-12-19T2100,1195A,120.299,31.6817,无锡市,堰桥,细颗粒物(PM2.5),85,117,75,63,44,2,2,73,37,135,67,10,9,0.9,0.7
2025-12-19T2100,3428A,120.3142,31.4753,无锡市,华庄,细颗粒物(PM2.5),93,108,71,69,45,13,13,92,66,112,44,6,6,1.1,0.8
2025-12-19T2100,4254A,120.2925,31.5685,无锡市,健康路105号,细颗粒物(PM2.5),104,122,81,78,51,2,2,76,44,141,61,7,6,1.2,0.8
2025-12-19T2100,2677A,106.1532,37.9648,吴忠市,教育园区,,26,26,94,14,34,72,72,66,66,5,15,5,9,0.2,0.5
2025-12-19T2100,2679A,106.1856,37.9956,吴忠市,新区二泵站,,48,48,100,3,25,76,76,69,69,5,15,5,8,0.2,0.5
2025-12-19T2100,3648A,106.2112,37.9768,吴忠市,文卫南街,颗粒物(PM10),57,63,96,15,26,77,77,68,68,8,16,6,8,0.2,0.4
2025-12-19T2100,1794A,118.3606,31.3519,芜湖市,监测站,细颗粒物(PM2.5),176,197,152,133,105,3,3,30,9,78,62,9,9,1.8,1.2
2025-12-19T2100,1795A,118.3714,31.4134,芜湖市,科创中心,细颗粒物(PM2.5),182,186,173,137,127,2,2,16,9,95,75,10,10,1.2,1.1
2025-12-19T2100,1796A,118.3673,31.3131,芜湖市,四水厂,细颗粒物(PM2.5),162,162,146,123,117,24,24,25,16,63,60,9,9,1.2,1.1
2025-12-19T2100,3328A,118.4209,31.3707,芜湖市,市气象局,细颗粒物(PM2.5),160,168,149,122,110,4,4,25,14,95,67,12,11,1.3,1.1
2025-12-19T2100,3465A,118.4781,31.3225,芜湖市,清苑社区,细颗粒物(PM2.5),198,202,150,148,110,3,3,39,20,90,63,10,8,1.3,0.9
2025-12-19T2100,3466A,118.2746,31.2326,芜湖市,扬子职业技术学院,细颗粒物(PM2.5),156,137,143,119,116,24,24,33,28,59,52,10,8,1.1,1.1
2025-12-19T2100,2495A,111.3014,23.4832,梧州市,市逸夫小学,细颗粒物(PM2.5),89,120,76,66,47,8,8,127,106,76,35,11,12,2.4,1
2025-12-19T2100,2496A,111.3239,23.4794,梧州市,市十一中,颗粒物(PM10),69,88,62,35,33,1,1,119,96,100,42,9,10,0.8,0.5
2025-12-19T2100,2498A,111.2711,23.4835,梧州市,龙新,颗粒物(PM10),112,174,80,51,32,1,1,112,94,120,45,6,8,1.9,0.9
2025-12-19T2100,4258A,111.2419,23.4154,梧州市,政贤路18号,细颗粒物(PM2.5),72,88,80,52,40,102,102,129,121,26,35,9,21,0.8,0.8
2025-12-19T2100,2711A,87.5475,44.1756,五家渠市,农水大厦,细颗粒物(PM2.5),60,52,88,43,67,54,54,57,57,17,16,7,8,0.4,0.7
2025-12-19T2100,3441A,87.546,44.1912,五家渠市,经开区管委会,颗粒物(PM10),57,64,80,39,66,50,50,56,56,21,20,3,3,0.6,0.7
2025-12-19T2100,1325A,114.3677,30.5584,武汉市,东湖梨园,细颗粒物(PM2.5),104,95,121,78,99,56,56,94,89,55,40,6,6,1.0,1
2025-12-19T2100,1326A,114.2529,30.558,武汉市,汉阳月湖,细颗粒物(PM2.5),94,108,128,70,97,59,59,86,74,47,47,6,6,1.0,1.2
2025-12-19T2100,1327A,114.282,30.6189,武汉市,汉口花桥,细颗粒物(PM2.5),108,120,131,81,97,40,40,77,68,66,44,10,11,1.3,1.4
2025-12-19T2100,1328A,114.3025,30.5332,武汉市,武昌紫阳,细颗粒物(PM2.5),102,135,144,76,105,20,20,89,69,94,53,9,9,1.3,1.4
2025-12-19T2100,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,46,34,19,32,17,14,14,42,33,31,16,5,5,0.7,0.6
2025-12-19T2100,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,31,31,12,13,12,24,24,50,43,27,14,6,5,0.8,0.6
2025-12-19T2100,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),145,240,216,84,75,14,14,41,39,65,43,7,9,1.0,0.8
