timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-01-12T2000,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,29,,13,20,9,44,,66,61,24,8,9,6,1.0,0.8
2025-01-12T2000,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,42,42,14,28,12,18,,65,54,43,14,5,4,0.7,0.3
2025-01-12T2000,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,35,35,16,17,13,38,,62,,35,10,6,4,0.7,0.4
2025-01-12T2000,2695A,80.292,41.1694,阿克苏地区,电视台,细颗粒物(PM2.5),94,78,67,70,56,36,,57,46,33,22,3,4,0.7,0.7
2025-01-12T2000,2696A,80.2613,41.1551,阿克苏地区,艺术中心,细颗粒物(PM2.5),102,93,76,76,56,14,,49,32,46,25,4,3,1.2,0.9
2025-01-12T2000,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,颗粒物(PM10),400,500,123,94,34,81,,93,92,16,14,5,7,0.6,0.6
2025-01-12T2000,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,颗粒物(PM10),500,647,108,101,22,78,,88,87,14,10,4,4,0.6,0.6
2025-01-12T2000,2206A,105.724,38.8516,阿拉善盟,环保局新楼,颗粒物(PM10),441,541,95,128,23,82,,92,88,13,6,7,7,0.7,0.6
2025-01-12T2000,2708A,88.1264,47.8517,阿勒泰地区,市站,,13,13,20,3,14,40,,39,39,26,33,8,9,0.4,0.6
2025-01-12T2000,2630A,80.1161,32.5,阿里地区,阿里监测站,,30,10,10,3,5,93,,91,91,6,7,6,10,0.5,0.5
2025-01-12T2000,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,,6,12,3,6,97,,90,90,1,7,6,9,,0.6
2025-01-12T2000,2642A,109.0318,32.6537,安康市,香溪洞,,48,48,51,29,35,100,,92,92,8,14,9,10,0.5,0.6
2025-01-12T2000,2644A,109.0072,32.6975,安康市,汉滨区检察院,颗粒物(PM10),70,89,62,50,40,42,,76,74,47,27,6,6,0.8,0.6
2025-01-12T2000,4054A,109.0325,32.6913,安康市,市邮政管理局,细颗粒物(PM2.5),134,148,79,102,51,14,,64,58,77,40,8,6,1.8,0.9
2025-01-12T2000,2291A,117.0809,30.5177,安庆市,环科院,细颗粒物(PM2.5),95,99,82,71,54,58,,100,98,62,43,8,10,0.8,0.6
2025-01-12T2000,2292A,117.0331,30.5119,安庆市,马山宾馆,细颗粒物(PM2.5),98,118,81,73,55,64,,95,93,56,42,10,11,0.9,0.8
2025-01-12T2000,2294A,116.9896,30.6145,安庆市,安庆大学,细颗粒物(PM2.5),87,105,97,64,61,73,,95,94,40,37,8,11,0.9,0.8
2025-01-12T2000,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),110,126,85,83,57,59,,94,90,54,35,8,10,1.0,0.9
2025-01-12T2000,3122A,105.9606,26.2611,安顺市,伍家关,,37,22,59,3,50,116,,120,120,9,26,11,75,0.4,1.2
2025-01-12T2000,3123A,105.9408,26.2431,安顺市,凤凰山,,47,47,61,20,65,96,,99,99,12,32,16,86,0.4,1.4
2025-01-12T2000,3124A,105.9439,26.2564,安顺市,金钟山,,30,,69,18,57,93,,98,98,12,28,29,69,0.5,1.3
2025-01-12T2000,3125A,105.8983,26.2481,安顺市,娄家坡,,30,27,51,18,42,95,,99,99,10,26,11,30,0.4,0.7
2025-01-12T2000,1818A,114.4839,36.0621,安阳市,棉研所,颗粒物(PM10),56,62,68,39,30,48,,65,64,24,27,8,12,0.6,0.8
2025-01-12T2000,1819A,114.3551,36.1017,安阳市,红庙街,颗粒物(PM10),53,55,64,31,29,52,,73,70,15,13,4,10,0.7,1
2025-01-12T2000,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),55,59,65,24,26,50,,71,70,22,16,2,7,0.4,0.9
2025-01-12T2000,3141A,114.3922,36.0878,安阳市,信访局,颗粒物(PM10),56,61,64,27,30,51,,72,69,17,19,3,8,0.3,0.6
2025-01-12T2000,3669A,114.4705,36.0637,安阳市,左辅环卫站,颗粒物(PM10),68,85,71,32,29,57,,70,70,14,20,5,9,0.5,0.7
2025-01-12T2000,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),53,55,83,33,34,52,,74,70,24,23,4,11,0.5,1
2025-01-12T2000,1748A,123.044,41.1196,鞍山市,深沟寺,细颗粒物(PM2.5),123,129,89,93,63,17,,42,38,70,42,12,14,1.5,1.3
