timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-01-12T1400,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,22,12,16,3,8,70,,59,59,2,8,6,6,0.8,0.7
2025-01-12T1400,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,25,14,13,3,12,77,,55,55,5,9,4,4,0.3,0.3
2025-01-12T1400,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,,,15,,13,,,74,,,7,,4,,0.4
2025-01-12T1400,2695A,80.292,41.1694,阿克苏地区,电视台,,,59,74,53,61,50,,57,54,22,27,,5,0.7,0.7
2025-01-12T1400,2696A,80.2613,41.1551,阿克苏地区,艺术中心,细颗粒物(PM2.5),79,75,80,58,58,40,,49,45,26,26,3,3,1.0,0.9
2025-01-12T1400,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,颗粒物(PM10),66,81,46,22,20,92,,88,88,9,14,7,8,0.6,0.6
2025-01-12T1400,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,颗粒物(PM10),65,79,42,16,11,88,,84,84,9,10,4,4,0.6,0.6
2025-01-12T1400,2206A,105.724,38.8516,阿拉善盟,环保局新楼,颗粒物(PM10),63,75,41,23,10,90,,92,90,6,5,8,7,0.6,0.5
2025-01-12T1400,2708A,88.1264,47.8517,阿勒泰地区,市站,,24,24,20,13,14,51,,38,38,22,34,11,10,0.4,0.5
2025-01-12T1400,2630A,80.1161,32.5,阿里地区,阿里监测站,,28,9,9,3,5,88,,77,72,3,6,7,10,0.5,0.5
2025-01-12T1400,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,27,6,11,3,6,86,,75,75,6,7,6,9,0.5,0.6
2025-01-12T1400,2642A,109.0318,32.6537,安康市,香溪洞,颗粒物(PM10),52,53,52,35,36,83,,55,47,14,15,9,10,0.5,0.6
2025-01-12T1400,2644A,109.0072,32.6975,安康市,汉滨区检察院,细颗粒物(PM2.5),59,66,60,42,39,78,,40,40,19,25,7,6,0.6,0.6
2025-01-12T1400,4054A,109.0325,32.6913,安康市,市邮政管理局,颗粒物(PM10),57,64,73,35,48,75,,35,35,21,36,6,6,0.7,0.8
