timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-01-01T1000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,32,,19,22,16,35,,42,41,19,14,4,4,0.6,0.5
2026-01-01T1000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,13,,14,3,10,40,,47,46,18,12,5,5,0.6,0.5
2026-01-01T1000,2695A,80.2899,41.1684,阿克苏地区,电视台,,48,48,54,26,33,46,,44,44,12,19,4,4,0.6,0.7
2026-01-01T1000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),55,44,51,39,37,48,,49,49,12,14,5,4,0.4,0.5
2026-01-01T1000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,,38,44,25,27,,,46,46,19,14,12,11,0.9,0.7
2026-01-01T1000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,19,19,33,13,20,56,,53,53,12,11,10,10,0.6,0.6
2026-01-01T1000,2708A,88.1266,47.8515,阿勒泰地区,市站,,20,7,26,6,16,47,,77,74,39,38,3,5,0.2,0.3
2026-01-01T1000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,24,14,30,3,14,76,,83,83,9,10,3,7,0.2,0.2
2026-01-01T1000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,19,6,3,3,3,59,,54,51,10,10,12,11,0.4,0.4
2026-01-01T1000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,25,25,12,13,7,41,,65,57,22,7,11,12,0.6,0.4
2026-01-01T1000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,23,,12,16,13,34,,48,37,12,13,4,4,0.5,0.5
2026-01-01T1000,4054A,109.0324,32.6913,安康市,市邮政管理局,,29,25,16,20,14,15,,46,36,28,15,5,4,0.6,0.6
2026-01-01T1000,2291A,117.0806,30.5181,安庆市,环科院,,23,22,33,16,14,42,,48,46,3,7,4,5,0.3,0.3
2026-01-01T1000,2292A,117.0331,30.5118,安庆市,马山宾馆,,26,,31,18,15,46,,54,51,13,13,3,4,0.7,0.7
2026-01-01T1000,2294A,116.9897,30.6146,安庆市,安庆大学,,19,19,31,13,14,49,,50,48,4,10,3,4,0.4,0.4
2026-01-01T1000,3173A,117.0598,30.5351,安庆市,市人大,,32,28,34,22,15,43,,51,48,4,6,4,6,0.5,0.4
2026-01-01T1000,3123A,105.9408,26.2431,安顺市,凤凰山,,20,20,33,13,27,47,,42,42,12,15,6,7,0.9,0.9
2026-01-01T1000,3124A,105.9443,26.2567,安顺市,金钟山,,19,16,27,13,21,49,,44,44,10,11,8,10,0.9,1
2026-01-01T1000,3125A,105.8983,26.248,安顺市,娄家坡,,18,17,27,12,23,46,,41,41,12,14,16,17,1.0,1
2026-01-01T1000,1819A,114.3552,36.1017,安阳市,红庙街,,43,,40,30,21,32,,32,32,13,22,2,4,0.6,0.6
2026-01-01T1000,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),57,,42,40,22,31,,30,30,17,24,2,4,0.3,0.3
2026-01-01T1000,3141A,114.3921,36.0879,安阳市,信访局,,43,37,42,30,27,29,,29,29,22,27,3,2,0.5,0.5
2026-01-01T1000,3669A,114.4706,36.0634,安阳市,左辅环卫站,,,58,51,37,17,36,,24,24,12,21,,4,0.6,0.6
2026-01-01T1000,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),55,59,51,23,26,34,,29,29,12,20,3,3,0.5,0.5
2026-01-01T1000,1748A,123.0441,41.1201,鞍山市,深沟寺,细颗粒物(PM2.5),122,106,40,92,29,16,,18,15,38,24,15,9,1.9,1
2026-01-01T1000,1749A,123.011,41.0931,鞍山市,太阳城,细颗粒物(PM2.5),88,93,40,65,27,18,,25,20,37,23,20,15,1.8,1
2026-01-01T1000,1750A,123.0483,41.1445,鞍山市,太平,细颗粒物(PM2.5),114,140,59,86,30,13,,17,14,40,25,17,12,1.9,1
2026-01-01T1000,1751A,122.964,41.0968,鞍山市,铁西三道街,细颗粒物(PM2.5),165,191,73,125,40,,,16,14,34,24,,28,4.0,1.4
2026-01-01T1000,1753A,123.0219,41.0822,鞍山市,明达新区,细颗粒物(PM2.5),83,88,44,61,25,18,,23,18,23,19,23,15,1.8,1
2026-01-01T1000,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,细颗粒物(PM2.5),139,146,72,106,41,10,,12,9,50,41,41,15,3.9,1.8
2026-01-01T1000,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),63,76,91,30,68,8,,4,4,36,33,10,11,1.0,0.6
2026-01-01T1000,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,36,36,87,20,60,6,,6,5,31,34,4,10,1.0,0.7
2026-01-01T1000,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,,45,45,54,31,35,44,,45,45,15,23,6,7,0.5,0.6
2026-01-01T1000,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),51,52,65,32,24,43,,47,47,15,21,/,/,/,/
2026-01-01T1000,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,,38,38,45,16,23,46,,45,45,6,12,4,5,0.5,0.5
2026-01-01T1000,3181A,106.776805,31.852614,巴中市,市五中,,29,26,32,20,28,13,,19,17,23,15,5,5,1.0,1
2026-01-01T1000,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,26,22,24,18,20,18,,25,24,28,19,5,5,0.7,0.7
2026-01-01T1000,3616A,106.7617,31.8343,巴中市,市中心医院,,28,26,27,19,21,8,,16,15,32,22,7,6,1.2,1
2026-01-01T1000,2235A,122.7909,45.608,白城市,洮北区环保局,细颗粒物(PM2.5),104,,45,78,42,28,,27,27,24,23,6,5,1.0,0.4
2026-01-01T1000,2236A,122.8741,45.5725,白城市,市环保局,细颗粒物(PM2.5),93,70,51,69,38,28,,19,19,22,27,6,6,0.7,0.4
2026-01-01T1000,2231A,126.4219,41.9172,白山市,喜丰,颗粒物(PM10),62,73,48,43,23,27,,22,22,24,21,16,13,0.9,0.6
2026-01-01T1000,2232A,126.4082,41.9416,白山市,环保局,,,,49,,34,,,18,17,14,13,15,11,0.6,0.5
2026-01-01T1000,2647A,104.1727,36.5448,白银市,第三小学,,,,47,55,46,,,31,31,30,34,7,9,0.9,0.8
