timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-11-08T1100,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,,,,,,,,,,,,,,,
2025-11-08T1100,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,,,21,,13,,,30,,,24,,7,,0.7
2025-11-08T1100,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,18,,17,12,14,24,,8,8,11,19,5,5,0.6,0.6
2025-11-08T1100,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),110,169,182,45,48,23,,33,33,36,31,6,5,1.1,0.8
2025-11-08T1100,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),103,155,158,49,48,26,,40,40,33,28,5,4,0.8,0.6
2025-11-08T1100,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,,,,,,,,,,,,,,,
2025-11-08T1100,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,颗粒物(PM10),142,234,106,58,28,77,,82,80,6,8,8,8,0.6,0.6
2025-11-08T1100,2206A,105.724,38.8516,阿拉善盟,环保局新楼,颗粒物(PM10),126,201,98,55,27,76,,84,79,5,6,8,8,0.5,0.6
2025-11-08T1100,2708A,88.1264,47.8517,阿勒泰地区,市站,,16,12,12,3,3,50,,61,59,20,7,4,4,0.1,0.1
2025-11-08T1100,2630A,80.1161,32.5,阿里地区,阿里监测站,,15,6,3,3,3,48,,42,42,13,13,11,10,0.5,0.4
2025-11-08T1100,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,,,10,,4,49,,60,53,,7,,9,0.4,0.5
2025-11-08T1100,2642A,109.0318,32.6537,安康市,香溪洞,,,,,,,,,,,,,,,,
2025-11-08T1100,2644A,109.0072,32.6975,安康市,汉滨区检察院,,23,23,16,16,14,8,,4,4,15,21,5,4,0.7,0.7
2025-11-08T1100,4054A,109.0325,32.6913,安康市,市邮政管理局,,24,24,16,15,12,13,,5,5,17,24,4,3,0.8,0.7
2025-11-08T1100,2291A,117.0809,30.5177,安庆市,环科院,,14,6,16,3,11,44,,31,31,4,12,3,3,0.5,0.5
2025-11-08T1100,2292A,117.0331,30.5119,安庆市,马山宾馆,,12,8,17,3,10,38,,28,28,10,16,2,2,0.6,0.6
2025-11-08T1100,2294A,116.9896,30.6145,安庆市,安庆大学,,15,6,13,3,9,48,,32,32,8,9,5,4,0.5,0.4
2025-11-08T1100,3173A,117.0598,30.5351,安庆市,市人大,,14,6,17,3,9,42,,28,28,9,17,4,4,0.5,0.5
2025-11-08T1100,3122A,105.9606,26.2611,安顺市,伍家关,,,,31,6,11,60,,41,41,6,7,5,7,0.6,0.7
