timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2024-03-12T1400,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,,,,7,6,33,,22,22,4,10,8,9,1.5,1.5
2024-03-12T1400,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,30,7,14,7,13,95,,64,64,5,15,3,4,0.6,0.6
2024-03-12T1400,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,,12,15,5,7,99,,72,72,4,9,,4,0.5,0.5
2024-03-12T1400,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),126,201,209,64,62,88,,48,48,26,40,10,7,1.0,1.2
2024-03-12T1400,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),114,177,199,57,59,97,,56,56,30,45,10,10,1.3,1.8
2024-03-12T1400,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,40,40,32,15,13,106,,81,78,7,10,11,9,0.8,0.8
2024-03-12T1400,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,颗粒物(PM10),52,53,30,16,9,98,,88,88,9,11,8,6,0.4,0.4
2024-03-12T1400,2206A,105.724,38.8516,阿拉善盟,环保局新楼,颗粒物(PM10),56,61,20,23,7,100,,104,104,8,6,7,6,0.5,0.5
2024-03-12T1400,2708A,88.1264,47.8517,阿勒泰地区,市站,,29,21,46,12,11,90,,76,74,22,25,11,6,0.4,0.4
2024-03-12T1400,2630A,80.1161,32.5,阿里地区,阿里监测站,,32,2,5,2,3,102,,91,88,2,4,8,9,0.4,0.5
2024-03-12T1400,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,34,6,8,3,3,106,,99,94,2,3,8,9,0.4,0.3
2024-03-12T1400,2642A,109.0318,32.6537,安康市,香溪洞,颗粒物(PM10),62,73,47,27,20,112,,70,70,12,12,9,8,0.6,0.7
2024-03-12T1400,2643A,109.0281,32.6939,安康市,安康市监测站,颗粒物(PM10),52,53,48,20,25,112,,54,54,9,27,10,9,0.5,0.9
2024-03-12T1400,2644A,109.0072,32.6975,安康市,汉滨区检察院,颗粒物(PM10),52,54,38,24,24,118,,53,53,9,19,10,9,0.5,0.6
2024-03-12T1400,2291A,117.0809,30.5177,安庆市,环科院,颗粒物(PM10),79,108,100,52,59,149,,99,99,18,33,10,12,0.7,0.9
2024-03-12T1400,2292A,117.0331,30.5119,安庆市,马山宾馆,颗粒物(PM10),79,107,104,50,60,150,,97,97,20,41,10,12,0.7,0.9
2024-03-12T1400,2294A,116.9896,30.6145,安庆市,安庆大学,颗粒物(PM10),81,112,107,58,63,146,,107,107,20,28,12,12,0.6,0.8
2024-03-12T1400,3173A,117.0598,30.5351,安庆市,市人大,颗粒物(PM10),88,126,105,54,63,148,,102,102,15,27,10,11,0.8,0.9
2024-03-12T1400,3123A,105.9408,26.2431,安顺市,凤凰山,,31,24,25,20,20,99,,81,81,8,13,12,19,0.7,0.7
2024-03-12T1400,3124A,105.9439,26.2564,安顺市,金钟山,,32,29,27,20,18,100,,86,84,7,10,8,13,0.6,0.5
2024-03-12T1400,3125A,105.8983,26.2481,安顺市,娄家坡,,43,33,25,30,20,99,,81,81,7,10,10,17,0.7,0.7
2024-03-12T1400,1819A,114.3551,36.1017,安阳市,红庙街,细颗粒物(PM2.5),57,53,138,40,74,122,,93,93,9,27,3,6,0.6,0.9
2024-03-12T1400,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),60,70,124,33,82,121,,94,94,3,18,7,8,0.5,0.8
2024-03-12T1400,3141A,114.3922,36.0878,安阳市,信访局,颗粒物(PM10),57,64,144,36,88,123,,97,97,7,23,4,7,0.4,0.7
2024-03-12T1400,3669A,114.4705,36.0637,安阳市,左辅环卫站,,,,150,,82,,,88,88,7,21,,7,0.5,0.7
2024-03-12T1400,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),52,54,155,34,75,119,,99,99,9,24,7,11,0.6,0.9
2024-03-12T1400,1748A,123.044,41.1196,鞍山市,深沟寺,,49,49,91,27,61,113,,78,78,10,42,8,9,0.4,0.9
2024-03-12T1400,1749A,123.011,41.0931,鞍山市,太阳城,,46,46,81,24,55,112,,62,62,18,40,16,14,1.2,1.3
2024-03-12T1400,1750A,123.0485,41.1442,鞍山市,太平,,41,41,110,22,79,110,,61,61,13,49,7,8,0.4,1.1
2024-03-12T1400,1751A,122.9642,41.0971,鞍山市,铁西三道街,,47,47,99,23,70,116,,62,62,14,50,12,14,0.4,1.2
2024-03-12T1400,1752A,122.9341,41.0833,鞍山市,铁西工业园区,颗粒物(PM10),53,56,114,20,83,114,,65,65,13,54,7,14,0.5,1.4
2024-03-12T1400,1753A,123.022,41.0821,鞍山市,明达新区,颗粒物(PM10),54,58,78,26,54,99,,55,55,21,43,19,15,1.3,1.1
2024-03-12T1400,2195A,107.4212,40.761,巴彦淖尔市,附二中,,40,40,65,19,31,100,,65,65,5,18,13,21,0.3,0.5
2024-03-12T1400,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,45,45,54,13,30,97,,63,63,6,13,4,7,0.3,0.4
2024-03-12T1400,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),132,213,229,39,59,104,,70,66,6,26,5,8,0.3,0.5
2024-03-12T1400,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),149,248,269,48,64,105,,62,62,3,30,3,4,0.3,0.5
2024-03-12T1400,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),136,221,226,45,56,111,,95,95,4,12,5,7,0.3,0.4
2024-03-12T1400,2914A,106.7677,31.8794,巴中市,苏山坪,颗粒物(PM10),52,53,41,32,24,72,,93,66,22,13,5,5,0.4,0.4
2024-03-12T1400,3182A,106.7656,31.8545,巴中市,丽阳花园,颗粒物(PM10),52,53,53,33,34,62,,36,36,28,38,5,5,0.7,0.7
