timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-07-21T1900,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,颗粒物(PM10),60,69,20,10,9,47,,45,45,8,7,14,19,4.2,1.3
2025-07-21T1900,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,19,,10,13,14,37,,42,42,3,7,6,7,0.8,0.8
2025-07-21T1900,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,14,12,11,6,11,44,,48,48,2,6,7,7,0.7,0.7
2025-07-21T1900,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),53,56,52,25,18,104,,108,100,21,19,1,3,0.4,0.4
2025-07-21T1900,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),63,75,53,44,25,118,,112,112,7,3,4,3,0.4,0.5
2025-07-21T1900,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,臭氧1小时,72,19,13,3,5,177,,150,150,13,10,14,10,0.8,0.7
2025-07-21T1900,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,臭氧1小时,80,36,14,9,5,184,,156,156,13,9,13,9,0.5,0.4
2025-07-21T1900,2206A,105.724,38.8516,阿拉善盟,环保局新楼,臭氧1小时,77,20,9,10,5,181,,150,150,8,5,15,11,0.5,0.4
2025-07-21T1900,2708A,88.1264,47.8517,阿勒泰地区,市站,,30,23,28,3,6,96,,99,99,9,9,2,2,0.3,0.3
2025-07-21T1900,2630A,80.1161,32.5,阿里地区,阿里监测站,,38,,3,3,2,119,,116,116,4,5,6,6,0.1,0.2
2025-07-21T1900,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,40,6,6,3,1,128,,126,126,3,4,6,6,0.3,0.3
2025-07-21T1900,2642A,109.0318,32.6537,安康市,香溪洞,,35,28,23,13,9,111,,92,92,4,8,8,9,0.6,0.6
2025-07-21T1900,2644A,109.0072,32.6975,安康市,汉滨区检察院,,44,44,23,20,12,104,,82,82,3,7,4,4,0.8,0.8
2025-07-21T1900,4054A,109.0325,32.6913,安康市,市邮政管理局,,39,39,26,16,13,106,,91,91,4,10,4,11,0.6,0.7
2025-07-21T1900,2291A,117.0809,30.5177,安庆市,环科院,,25,18,19,6,7,80,,88,88,3,5,4,4,0.4,0.5
2025-07-21T1900,2292A,117.0331,30.5119,安庆市,马山宾馆,,25,19,20,7,10,78,,85,85,8,7,2,3,0.5,0.5
2025-07-21T1900,2294A,116.9896,30.6145,安庆市,安庆大学,,31,20,16,10,7,98,,96,96,6,7,4,4,0.3,0.3
2025-07-21T1900,3173A,117.0598,30.5351,安庆市,市人大,,27,19,19,8,7,84,,92,92,10,9,3,3,0.4,0.4
2025-07-21T1900,3122A,105.9606,26.2611,安顺市,伍家关,,,,8,6,6,55,,70,61,4,5,3,3,0.4,0.4
2025-07-21T1900,3123A,105.9408,26.2431,安顺市,凤凰山,,20,9,12,6,7,64,,80,67,4,5,3,6,0.6,0.6
2025-07-21T1900,3124A,105.9439,26.2564,安顺市,金钟山,,18,8,13,8,11,55,,70,61,4,5,4,8,0.4,0.5
2025-07-21T1900,3125A,105.8983,26.2481,安顺市,娄家坡,,17,10,10,6,5,53,,69,57,4,5,8,8,0.5,0.5
2025-07-21T1900,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-07-21T1900,1819A,114.3551,36.1017,安阳市,红庙街,,45,36,32,31,21,128,,136,136,6,8,2,4,0.5,0.6
2025-07-21T1900,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),61,72,37,43,29,113,,127,126,4,4,4,4,0.5,0.5
2025-07-21T1900,3141A,114.3922,36.0878,安阳市,信访局,,49,47,34,34,21,131,,142,142,7,10,5,5,0.8,0.8
2025-07-21T1900,3669A,114.4705,36.0637,安阳市,左辅环卫站,细颗粒物(PM2.5),62,53,32,44,25,95,,122,118,10,8,4,5,0.9,0.9
2025-07-21T1900,3703A,114.2917,36.0949,安阳市,安钢职工学校,,48,48,39,25,25,121,,130,130,2,6,3,4,0.6,0.7
2025-07-21T1900,1748A,123.044,41.1196,鞍山市,深沟寺,,35,24,30,12,18,111,,109,109,12,16,5,5,0.9,1.2
2025-07-21T1900,1749A,123.011,41.0931,鞍山市,太阳城,,39,17,34,12,23,123,,120,120,11,15,7,7,0.8,1.2
2025-07-21T1900,1750A,123.0485,41.1442,鞍山市,太平,,35,17,39,12,22,112,,113,113,15,17,6,6,1.1,1.3
2025-07-21T1900,1751A,122.9642,41.0971,鞍山市,铁西三道街,,35,18,32,14,30,112,,110,110,12,21,5,6,0.9,1.4
2025-07-21T1900,1753A,123.022,41.0821,鞍山市,明达新区,,36,19,29,11,21,115,,110,110,12,13,8,8,0.8,1.1
2025-07-21T1900,1754A,123.1289,41.0228,鞍山市,千山,,,,,,,,,,,,,,,,
2025-07-21T1900,4201A,122.9446,41.0826,鞍山市,兴盛南路290号,,35,17,34,12,21,111,,113,113,15,22,7,7,0.8,1.3
2025-07-21T1900,2195A,107.4212,40.761,巴彦淖尔市,附二中,,47,17,18,12,10,149,,158,158,5,11,6,7,0.4,0.5
2025-07-21T1900,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,39,20,29,7,12,124,,142,140,8,9,6,7,0.3,0.4
2025-07-21T1900,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),69,88,87,31,32,79,,94,93,12,25,3,3,0.2,0.4
2025-07-21T1900,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,,,,110,12,24,100,,94,,11,22,4,4,0.2,0.2
2025-07-21T1900,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),62,73,65,24,19,96,,108,108,12,9,2,3,0.2,0.2
2025-07-21T1900,2914A,106.7677,31.8794,巴中市,苏山坪,,32,28,10,18,7,100,,95,95,4,6,5,4,0.5,0.5
2025-07-21T1900,3181A,106.7768,31.8526,巴中市,市五中,,31,21,16,16,8,98,,106,106,5,10,8,8,0.5,0.5
2025-07-21T1900,3183A,106.7418,31.8654,巴中市,圣泉水务公司,,33,22,12,10,6,105,,106,106,5,7,6,6,0.6,0.6
2025-07-21T1900,3616A,106.7616,31.8344,巴中市,市中心医院,,33,20,14,15,10,103,,108,108,5,11,8,8,0.4,0.4
2025-07-21T1900,2235A,122.7911,45.6077,白城市,洮北区环保局,,28,10,9,7,9,88,,92,92,1,2,4,3,0.2,0.2
2025-07-21T1900,2236A,122.8738,45.5725,白城市,市环保局,,28,14,8,3,4,87,,87,87,2,3,4,3,0.5,0.5
2025-07-21T1900,2231A,126.4219,41.9171,白山市,喜丰,,15,15,13,3,5,34,,48,46,6,8,4,4,0.4,0.4
2025-07-21T1900,2232A,126.4077,41.9419,白山市,环保局,,17,17,14,3,6,48,,56,56,6,8,10,8,0.4,0.5
2025-07-21T1900,2647A,104.1724,36.5446,白银市,第三小学,,39,22,49,8,17,123,,123,123,6,17,4,39,0.3,0.7
2025-07-21T1900,2648A,104.1465,36.5482,白银市,动力公司,,39,25,33,10,15,122,,120,120,7,14,6,18,0.3,0.4
2025-07-21T1900,2512A,106.6103,23.9011,百色市,市监测站,,13,7,24,6,13,39,,53,51,6,10,4,4,0.6,0.6
2025-07-21T1900,2513A,106.6538,23.8859,百色市,市中心血站,,13,11,29,9,16,33,,53,50,20,25,1,2,0.7,0.7
2025-07-21T1900,3406A,106.6085,23.8798,百色市,祈福高中,,12,,28,7,15,37,,51,49,11,12,4,4,0.7,0.7
2025-07-21T1900,2270A,117.396,32.939,蚌埠市,工人疗养院,,29,24,22,3,3,91,,96,96,5,10,7,6,0.2,0.2
2025-07-21T1900,2271A,117.3605,32.9427,蚌埠市,百货大楼,,28,20,20,3,3,88,,92,92,4,8,6,7,0.3,0.3
