timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-14T1700,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,37,13,24,9,9,117,117,96,96,5,9,6,6,0.3,0.3
2026-05-14T1700,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,38,13,13,7,10,121,121,93,93,5,7,5,4,0.2,0.2
2026-05-14T1700,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),500,835,589,342,197,NA,NA,79,NA,3,5,4,2,0.5,0.5
2026-05-14T1700,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),500,621,456,317,209,106,106,95,92,4,6,3,3,0.4,0.4
2026-05-14T1700,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),288,411,316,128,114,96,96,98,96,6,8,10,11,0.5,0.4
2026-05-14T1700,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),298,418,266,133,104,92,92,95,91,3,4,8,9,0.4,0.4
2026-05-14T1700,2708A,88.1266,47.8515,阿勒泰地区,市站,,22,7,15,3,3,69,69,81,81,8,8,5,5,0.3,0.3
2026-05-14T1700,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,21,12,16,3,2,67,67,86,84,14,6,5,5,0.2,0.2
2026-05-14T1700,2630A,80.1171,32.4999,阿里地区,阿里监测站,,45,45,18,6,4,140,140,124,124,2,3,7,8,0.3,0.3
2026-05-14T1700,3192A,80.0906,32.5029,阿里地区,阿里藏医院,颗粒物(PM10),61,65,15,9,3,145,145,128,128,1,1,4,5,0.3,0.2
2026-05-14T1700,2644A,109.0088,32.6974,安康市,汉滨区检察院,,33,20,40,9,21,103,103,72,72,4,10,6,11,0.4,0.4
2026-05-14T1700,4054A,109.0324,32.6913,安康市,市邮政管理局,,32,16,35,10,22,101,101,78,78,3,9,4,12,0.3,0.5
2026-05-14T1700,2291A,117.0806,30.5181,安庆市,环科院,,50,50,66,15,54,112,112,101,101,9,22,7,8,0.5,0.6
2026-05-14T1700,2292A,117.0331,30.5118,安庆市,马山宾馆,,37,30,62,19,57,116,116,99,99,4,22,5,6,0.6,0.8
2026-05-14T1700,2294A,116.9897,30.6146,安庆市,安庆大学,,37,24,50,15,39,116,116,96,96,5,11,4,5,0.4,0.6
2026-05-14T1700,3173A,117.0598,30.5351,安庆市,市人大,,38,38,61,15,50,114,114,102,102,7,15,5,7,0.5,0.6
2026-05-14T1700,3123A,105.9408,26.2431,安顺市,凤凰山,,34,NA,51,19,35,106,106,98,98,6,13,6,12,0.5,0.6
2026-05-14T1700,3124A,105.9443,26.2567,安顺市,金钟山,,36,NA,47,25,33,96,96,86,86,4,9,7,13,0.5,0.6
2026-05-14T1700,3125A,105.8983,26.248,安顺市,娄家坡,,33,26,41,23,36,98,98,95,95,4,10,7,12,0.5,0.7
2026-05-14T1700,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),64,58,81,40,54,171,171,163,163,11,16,3,5,0.5,0.7
2026-05-14T1700,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),74,58,83,47,59,177,177,169,169,7,29,5,9,0.4,0.5
2026-05-14T1700,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),72,54,73,42,56,177,177,167,167,4,15,2,3,0.5,0.6
2026-05-14T1700,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),63,67,87,30,53,166,166,158,158,7,15,1,3,0.5,0.5
2026-05-14T1700,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),70,59,80,45,56,167,167,158,158,4,12,2,3,0.5,0.6
2026-05-14T1700,1748A,123.0441,41.1201,鞍山市,深沟寺,,45,25,24,10,13,144,144,140,140,7,7,7,7,0.5,0.6
2026-05-14T1700,1749A,123.011,41.0931,鞍山市,太阳城,,43,14,24,9,15,137,137,134,134,9,7,8,7,0.5,0.5
2026-05-14T1700,1750A,123.0483,41.1445,鞍山市,太平,,43,38,33,12,15,137,137,136,136,12,10,8,7,0.4,0.4
2026-05-14T1700,1751A,122.964,41.0968,鞍山市,铁西三道街,,45,45,36,12,18,135,135,135,135,15,11,6,6,0.5,0.6
2026-05-14T1700,1753A,123.0219,41.0822,鞍山市,明达新区,,43,24,23,13,15,137,137,133,133,10,9,8,7,0.4,0.4
2026-05-14T1700,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,45,41,41,19,18,142,142,140,140,11,11,8,8,0.4,0.4
2026-05-14T1700,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),446,546,657,229,240,81,81,96,65,9,20,8,8,0.5,0.6
2026-05-14T1700,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),339,451,626,212,234,81,81,91,64,8,14,6,8,0.2,0.4
2026-05-14T1700,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),104,130,34,12,5,110,110,98,98,4,17,3,3,0.2,0.3
2026-05-14T1700,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),100,119,39,12,6,110,110,99,99,4,13,/,/,/,/
2026-05-14T1700,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),93,110,30,9,5,103,103,94,94,2,9,9,8,0.1,0.2
2026-05-14T1700,3181A,106.776805,31.852614,巴中市,市五中,,40,40,31,12,21,106,106,85,85,6,13,6,5,0.4,0.5
2026-05-14T1700,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,35,26,23,17,15,110,110,90,90,4,14,7,7,0.4,0.5
2026-05-14T1700,3616A,106.7617,31.8343,巴中市,市中心医院,,35,19,34,10,21,111,111,91,91,6,16,6,6,0.4,0.5
2026-05-14T1700,2235A,122.7909,45.608,白城市,洮北区环保局,臭氧1小时(O3_1h),104,62,78,35,49,207,207,196,196,7,16,5,6,0.5,0.5
2026-05-14T1700,2236A,122.8741,45.5725,白城市,市环保局,臭氧1小时(O3_1h),82,70,78,26,34,185,185,175,175,14,30,5,5,0.4,0.5
2026-05-14T1700,2231A,126.4219,41.9172,白山市,喜丰,,45,37,60,16,21,143,143,135,135,9,20,9,10,0.6,0.7
2026-05-14T1700,2232A,126.4082,41.9416,白山市,环保局,,45,38,33,17,18,142,142,132,132,8,13,13,11,0.7,0.7
2026-05-14T1700,2647A,104.1727,36.5448,白银市,第三小学,颗粒物(PM10),117,162,215,47,66,99,99,94,94,1,4,5,8,0.3,0.3
2026-05-14T1700,2648A,104.1467,36.5482,白银市,动力公司,细颗粒物(PM2.5),163,149,188,124,67,96,96,92,92,3,5,NA,10,NA,0.3
2026-05-14T1700,2512A,106.6102,23.901,百色市,市监测站,,35,27,43,11,20,112,112,108,108,6,13,9,9,0.4,0.7
2026-05-14T1700,2513A,106.6524,23.8842,百色市,市中心血站,,37,28,44,20,22,118,118,99,99,4,18,9,10,0.5,0.6
2026-05-14T1700,4133A,106.6273,23.8798,百色市,龙景西路,颗粒物(PM10),60,63,54,12,23,116,116,100,100,9,17,12,13,0.4,0.5
2026-05-14T1700,2270A,117.396,32.9389,蚌埠市,工人疗养院,颗粒物(PM10),60,63,70,29,52,114,114,102,102,11,17,4,6,0.5,0.6
2026-05-14T1700,2271A,117.3606,32.9428,蚌埠市,百货大楼,颗粒物(PM10),54,55,59,32,52,117,117,102,102,14,19,6,7,0.6,0.6
2026-05-14T1700,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,颗粒物(PM10),58,61,60,33,53,114,114,108,108,14,13,6,6,0.6,0.6
2026-05-14T1700,2274A,117.3534,32.9672,蚌埠市,淮上区政府,颗粒物(PM10),53,53,63,33,51,115,115,114,114,11,18,6,8,0.6,0.7
2026-05-14T1700,2275A,117.3143,32.8977,蚌埠市,高新区,细颗粒物(PM2.5),58,56,61,39,49,102,102,93,93,13,14,6,7,0.5,0.6
2026-05-14T1700,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,颗粒物(PM10),60,64,64,38,57,119,119,106,106,9,17,5,7,0.6,0.6
2026-05-14T1700,1585A,109.8761,40.6533,包头市,市环境监测站,"颗粒物(PM10),细颗粒物(PM2.5)",110,144,86,70,35,135,135,135,135,10,48,8,14,0.4,0.7
2026-05-14T1700,1587A,109.9992,40.5843,包头市,包头八中,颗粒物(PM10),81,93,94,44,41,136,136,131,131,16,49,14,16,0.6,0.8
2026-05-14T1700,1589A,109.8641,40.6288,包头市,惠龙物流,细颗粒物(PM2.5),111,126,81,72,39,132,132,127,127,9,39,8,14,0.4,0.6
