timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2022-10-22T23:00:00,1001A,116.3621,39.8784,北京市,万寿西宫,,24,24,42,11,24,70,11,65,41,35,17,3,3,0.6,0.4
2022-10-22T23:00:00,1002A,116.2202,40.2915,北京市,定陵(对照点),,15,10,32,3,11,94,47,85,57,3,4,3,2,0.1,0.2
2022-10-22T23:00:00,1003A,116.4174,39.9289,北京市,东四,,45,45,52,17,25,74,24,69,52,40,24,3,3,0.6,0.3
2022-10-22T23:00:00,1004A,116.4072,39.8863,北京市,天坛,,20,20,39,7,21,77,18,71,50,25,18,3,2,0.3,0.2
2022-10-22T23:00:00,1005A,116.462,39.9365,北京市,农展馆,,27,24,43,8,24,65,7,61,41,54,26,3,3,0.4,0.3
2022-10-22T23:00:00,1006A,116.3392,39.9295,北京市,官园,,26,26,42,9,21,80,0,72,38,50,16,3,2,0.5,0.3
2022-10-22T23:00:00,1007A,116.2878,39.9611,北京市,海淀万柳,,25,25,40,8,20,69,4,63,24,50,30,3,1,0.5,0.4
2022-10-22T23:00:00,1008A,116.6636,40.135,北京市,顺义新城,,19,19,56,7,30,73,36,68,50,21,20,3,3,0.2,0.3
2022-10-22T23:00:00,1009A,116.6275,40.3275,北京市,怀柔镇,,14,14,37,6,22,79,40,65,40,9,15,3,3,0.3,0.4
2022-10-22T23:00:00,1010A,116.2296,40.217,北京市,昌平镇,,13,12,37,4,16,76,41,76,42,9,14,3,3,0.1,0.3
2022-10-22T23:00:00,1011A,116.3966,39.9821,北京市,奥体中心,,25,21,43,7,23,72,14,71,44,50,22,3,3,0.8,0.3
2022-10-22T23:00:00,1012A,116.184,39.9136,北京市,古城,,32,32,33,11,13,69,7,66,45,55,18,3,3,0.6,0.3
2022-10-22T23:00:00,1015A,117.1444,39.1661,天津市,勤俭道,颗粒物(PM10),69,88,91,31,45,79,37,70,53,40,38,8,6,0.6,0.6
2022-10-22T23:00:00,1017A,117.237,39.1082,天津市,大直沽八号路,颗粒物(PM10),69,88,89,28,33,87,28,73,53,51,32,6,6,0.7,0.6
2022-10-22T23:00:00,1018A,117.202,39.0927,天津市,前进道,颗粒物(PM10),64,78,82,28,36,83,26,78,59,52,30,8,8,0.6,0.4
2022-10-22T23:00:00,1019A,117.1837,39.2133,天津市,淮河道,颗粒物(PM10),70,89,97,29,47,83,19,73,46,65,47,8,8,0.7,0.6
2022-10-22T23:00:00,1021A,117.307,39.0877,天津市,跃进路,颗粒物(PM10),70,89,97,25,35,79,16,69,41,64,50,8,6,0.6,0.7
2022-10-22T23:00:00,1023A,117.707,39.0343,天津市,第四大街,颗粒物(PM10),53,55,115,22,67,75,20,62,48,55,60,5,8,0.6,0.8
2022-10-22T23:00:00,1024A,117.457,38.8394,天津市,永明路,颗粒物(PM10),54,57,100,21,57,100,25,75,48,39,58,5,8,0.6,0.7
2022-10-22T23:00:00,1026A,117.764,39.1587,天津市,汉北路,,43,43,118,15,66,116,8,85,39,53,60,7,11,0.6,0.9
