timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-01-07T0700,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,20,,17,14,14,34,,,,8,17,4,4,0.6,0.7
2026-01-07T0700,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,13,10,11,6,11,41,,,,6,13,5,5,0.5,0.6
2026-01-07T0700,2695A,80.2899,41.1684,阿克苏地区,电视台,,48,37,57,33,39,30,,,,21,32,4,4,0.6,0.8
2026-01-07T0700,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),53,41,53,37,43,33,,,,13,22,3,4,0.7,0.7
2026-01-07T0700,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),88,125,49,31,20,56,,,,14,13,10,10,0.7,0.6
2026-01-07T0700,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),81,111,40,22,19,69,,,,7,8,9,9,0.7,0.6
2026-01-07T0700,2708A,88.1266,47.8515,阿勒泰地区,市站,,22,22,20,9,9,44,,,,25,36,4,4,0.5,0.5
2026-01-07T0700,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,21,21,18,7,6,51,,,,26,29,15,8,0.4,0.4
2026-01-07T0700,2630A,80.1171,32.4999,阿里地区,阿里监测站,,23,6,3,3,3,72,,,,1,9,7,11,0.3,0.4
2026-01-07T0700,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,19,15,13,8,10,59,,,,8,7,10,12,0.6,0.6
2026-01-07T0700,2644A,109.0088,32.6974,安康市,汉滨区检察院,,39,39,56,27,40,8,,,,19,24,4,5,0.5,0.7
2026-01-07T0700,4054A,109.0324,32.6913,安康市,市邮政管理局,,46,40,60,32,46,11,,,,17,25,8,6,0.5,0.7
2026-01-07T0700,2291A,117.0806,30.5181,安庆市,环科院,细颗粒物(PM2.5),62,56,72,44,54,6,,,,45,25,5,5,0.4,0.5
2026-01-07T0700,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),62,63,69,44,52,3,,,,48,25,5,4,0.5,0.6
2026-01-07T0700,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),75,79,62,55,46,1,,,,30,23,4,4,0.8,0.6
2026-01-07T0700,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),64,66,70,46,53,0,,,,49,29,7,7,0.6,0.5
2026-01-07T0700,3123A,105.9408,26.2431,安顺市,凤凰山,细颗粒物(PM2.5),55,41,37,39,34,48,,,,26,14,18,15,0.8,0.9
2026-01-07T0700,3124A,105.9443,26.2567,安顺市,金钟山,细颗粒物(PM2.5),52,40,35,36,32,45,,,,19,10,24,18,0.8,0.8
2026-01-07T0700,3125A,105.8983,26.248,安顺市,娄家坡,细颗粒物(PM2.5),54,45,40,38,34,59,,,,13,14,20,17,0.7,0.7
2026-01-07T0700,1819A,114.3552,36.1017,安阳市,红庙街,,37,37,42,17,23,8,,,,40,25,4,10,0.9,0.9
2026-01-07T0700,1820A,114.361,36.0681,安阳市,银杏小区,,49,49,41,22,20,4,,,,46,23,4,6,0.6,0.5
2026-01-07T0700,3141A,114.3921,36.0879,安阳市,信访局,,45,45,40,25,28,34,,,,32,22,4,6,0.7,0.8
2026-01-07T0700,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),60,70,59,22,24,37,,,,21,18,8,9,0.6,0.7
2026-01-07T0700,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),52,53,42,34,27,16,,,,34,21,3,5,0.7,0.6
2026-01-07T0700,1748A,123.0441,41.1201,鞍山市,深沟寺,,32,32,58,12,34,57,,,,12,28,7,12,0.7,1.2
2026-01-07T0700,1749A,123.011,41.0931,鞍山市,太阳城,,39,39,58,14,35,47,,,,27,36,43,26,2.4,1.9
2026-01-07T0700,1750A,123.0483,41.1445,鞍山市,太平,,30,30,63,10,34,52,,,,17,34,10,15,1.0,1.3
2026-01-07T0700,1751A,122.964,41.0968,鞍山市,铁西三道街,,30,30,66,7,36,48,,,,25,36,19,19,1.4,1.4
2026-01-07T0700,1753A,123.0219,41.0822,鞍山市,明达新区,,33,33,57,12,33,46,,,,22,25,37,24,1.8,1.5
2026-01-07T0700,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,颗粒物(PM10),57,63,74,28,42,18,,,,57,46,13,18,0.9,1
2026-01-07T0700,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),63,75,75,30,31,50,,,,8,9,2,3,0.4,0.4
2026-01-07T0700,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),58,66,76,23,24,53,,,,7,9,4,4,0.4,0.4
2026-01-07T0700,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,,39,39,56,24,33,15,,,,37,22,6,6,0.6,0.5
2026-01-07T0700,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),51,52,70,6,21,40,,,,14,20,/,/,/,/
2026-01-07T0700,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,,46,46,55,17,20,34,,,,16,19,5,4,0.6,0.6
2026-01-07T0700,3181A,106.776805,31.852614,巴中市,市五中,细颗粒物(PM2.5),55,49,52,39,39,8,,,,26,23,5,5,1.0,0.9
2026-01-07T0700,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,40,36,44,28,33,23,,,,19,29,4,4,0.4,0.5
2026-01-07T0700,3616A,106.7617,31.8343,巴中市,市中心医院,细颗粒物(PM2.5),60,52,54,43,41,1,,,,31,30,6,6,0.8,0.8
2026-01-07T0700,2235A,122.7909,45.608,白城市,洮北区环保局,,35,35,35,13,17,42,,,,15,8,8,5,0.2,0.2
2026-01-07T0700,2236A,122.8741,45.5725,白城市,市环保局,,22,,32,15,19,53,,,,11,10,9,7,0.4,0.4
2026-01-07T0700,2231A,126.4219,41.9172,白山市,喜丰,颗粒物(PM10),63,75,61,6,27,66,,,,8,22,9,15,0.6,1
2026-01-07T0700,2232A,126.4082,41.9416,白山市,环保局,颗粒物(PM10),58,66,56,11,32,63,,,,10,26,9,13,0.7,1.3
2026-01-07T0700,2647A,104.1727,36.5448,白银市,第三小学,细颗粒物(PM2.5),52,41,53,36,43,30,,,,29,31,26,19,1.1,1
2026-01-07T0700,2648A,104.1467,36.5482,白银市,动力公司,,39,32,48,27,38,19,,,,33,24,5,12,1.0,0.8
2026-01-07T0700,2512A,106.6102,23.901,百色市,市监测站,,28,24,30,19,20,4,,,,22,18,7,8,0.7,0.7
2026-01-07T0700,2513A,106.6524,23.8842,百色市,市中心血站,,36,31,37,25,30,8,,,,26,27,7,9,0.7,0.8
