timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-04-09T1900,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,颗粒物(PM10),69,87,34,17,14,92,,94,94,5,8,12,13,0.3,0.4
2025-04-09T1900,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,颗粒物(PM10),57,63,27,26,15,107,,109,109,7,8,5,5,0.4,0.4
2025-04-09T1900,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,颗粒物(PM10),52,53,23,24,13,115,,116,116,6,8,4,4,0.6,0.6
2025-04-09T1900,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),83,115,180,32,46,132,,118,118,4,28,6,7,0.5,0.7
2025-04-09T1900,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),89,127,196,37,54,123,,114,114,10,35,4,4,0.5,0.9
2025-04-09T1900,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,33,17,88,7,28,105,,103,103,8,8,3,9,0.6,0.6
2025-04-09T1900,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,30,14,88,3,28,93,,93,93,8,6,6,6,0.3,0.5
2025-04-09T1900,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,30,11,86,3,27,94,,96,95,4,4,9,9,0.4,0.4
2025-04-09T1900,2708A,88.1264,47.8517,阿勒泰地区,市站,,26,,15,7,5,83,,94,81,8,7,4,3,0.6,0.5
2025-04-09T1900,2630A,80.1161,32.5,阿里地区,阿里监测站,,37,17,11,11,7,116,,102,102,4,12,7,7,0.5,0.5
2025-04-09T1900,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,35,12,15,3,7,112,,107,107,2,5,6,8,0.4,0.5
2025-04-09T1900,2642A,109.0318,32.6537,安康市,香溪洞,颗粒物(PM10),85,119,59,23,22,107,,111,111,6,8,6,9,0.4,0.5
2025-04-09T1900,2644A,109.0072,32.6975,安康市,汉滨区检察院,颗粒物(PM10),58,65,53,28,24,112,,122,122,8,15,8,10,0.4,0.4
2025-04-09T1900,4054A,109.0325,32.6913,安康市,市邮政管理局,颗粒物(PM10),62,73,63,24,24,101,,119,119,10,19,7,15,0.4,0.5
2025-04-09T1900,2291A,117.0809,30.5177,安庆市,环科院,颗粒物(PM10),68,85,76,28,46,140,,152,151,12,49,8,10,0.5,0.7
2025-04-09T1900,2292A,117.0331,30.5119,安庆市,马山宾馆,颗粒物(PM10),74,98,69,29,43,138,,160,160,11,37,5,7,0.5,0.7
2025-04-09T1900,2294A,116.9896,30.6145,安庆市,安庆大学,颗粒物(PM10),63,76,77,21,45,142,,159,159,6,29,3,8,0.3,0.6
2025-04-09T1900,3173A,117.0598,30.5351,安庆市,市人大,颗粒物(PM10),73,96,73,28,45,139,,162,162,11,25,5,9,0.5,0.7
2025-04-09T1900,3122A,105.9606,26.2611,安顺市,伍家关,细颗粒物(PM2.5),127,105,74,96,50,75,,75,75,7,8,4,5,0.8,1
2025-04-09T1900,3123A,105.9408,26.2431,安顺市,凤凰山,细颗粒物(PM2.5),77,69,63,56,54,81,,72,72,9,15,6,9,0.7,0.8
2025-04-09T1900,3124A,105.9439,26.2564,安顺市,金钟山,细颗粒物(PM2.5),119,154,74,90,66,83,,76,76,9,11,5,7,0.9,0.9
2025-04-09T1900,3125A,105.8983,26.2481,安顺市,娄家坡,细颗粒物(PM2.5),82,,58,60,61,84,,75,75,10,13,5,8,1.1,1.1
2025-04-09T1900,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2025-04-09T1900,1819A,114.3551,36.1017,安阳市,红庙街,细颗粒物(PM2.5),103,89,70,77,48,146,,131,131,7,18,8,7,0.9,0.8
2025-04-09T1900,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),125,95,82,95,60,156,,139,139,8,30,8,8,0.7,0.6
