timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2023-12-30T1900,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,,,,23,14,20,,21,21,38,21,10,8,0.7,0.6
2023-12-30T1900,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,32,,16,22,18,38,,61,60,34,17,3,2,0.9,0.7
2023-12-30T1900,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,37,37,19,15,13,51,,64,64,20,12,4,4,0.5,0.4
2023-12-30T1900,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),167,284,310,72,106,77,,54,54,24,57,9,11,0.8,2.8
2023-12-30T1900,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),169,288,292,79,97,89,,60,60,17,49,8,9,0.6,1.9
2023-12-30T1900,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,34,34,86,13,23,51,,76,73,29,16,8,8,0.3,0.4
2023-12-30T1900,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,39,39,100,12,20,59,,82,78,24,13,8,8,0.5,0.4
2023-12-30T1900,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,30,30,87,8,20,69,,84,79,9,7,4,4,0.5,0.5
2023-12-30T1900,2708A,88.1264,47.8517,阿勒泰地区,市站,,26,26,17,18,11,42,,45,42,21,30,4,4,0.2,0.3
2023-12-30T1900,2630A,80.1161,32.5,阿里地区,阿里监测站,,27,5,14,2,6,84,,71,71,3,19,6,12,0.5,0.6
2023-12-30T1900,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,28,13,18,2,9,88,,72,72,2,26,6,13,0.4,0.7
2023-12-30T1900,2642A,109.0318,32.6537,安康市,香溪洞,细颗粒物(PM2.5),104,81,88,78,78,88,,64,64,21,24,13,6,0.4,0.5
2023-12-30T1900,2643A,109.0281,32.6939,安康市,安康市监测站,细颗粒物(PM2.5),120,125,133,91,102,9,,29,29,86,41,9,11,2.3,1.2
2023-12-30T1900,2644A,109.0072,32.6975,安康市,汉滨区检察院,细颗粒物(PM2.5),122,125,117,92,95,33,,44,44,66,31,9,11,1.3,0.8
2023-12-30T1900,2291A,117.0809,30.5177,安庆市,环科院,细颗粒物(PM2.5),165,154,224,125,188,66,,88,88,60,56,8,9,1.3,1.7
2023-12-30T1900,2292A,117.0331,30.5119,安庆市,马山宾馆,细颗粒物(PM2.5),179,141,215,135,175,78,,88,88,56,60,6,7,1.1,1.5
2023-12-30T1900,2294A,116.9896,30.6145,安庆市,安庆大学,细颗粒物(PM2.5),159,162,212,121,172,75,,92,92,56,57,8,9,1.3,1.5
2023-12-30T1900,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),165,140,226,125,176,95,,96,96,38,56,6,5,1.1,1.6
2023-12-30T1900,3122A,105.9606,26.2611,安顺市,伍家关,,,,,,,,,,,,,,,,
2023-12-30T1900,3123A,105.9408,26.2431,安顺市,凤凰山,细颗粒物(PM2.5),77,64,60,56,52,82,,89,89,25,19,40,29,1.0,1
2023-12-30T1900,3124A,105.9439,26.2564,安顺市,金钟山,细颗粒物(PM2.5),75,69,64,55,52,86,,89,88,21,17,32,29,0.6,0.9
2023-12-30T1900,3125A,105.8983,26.2481,安顺市,娄家坡,细颗粒物(PM2.5),69,62,64,50,54,89,,90,90,14,12,16,19,0.7,0.7
2023-12-30T1900,1818A,114.4839,36.0621,安阳市,棉研所,,,,,,,,,,,,,,,,
2023-12-30T1900,1819A,114.3551,36.1017,安阳市,红庙街,细颗粒物(PM2.5),262,262,220,212,188,9,,30,27,82,61,6,7,2.2,1.9
2023-12-30T1900,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),294,253,197,244,203,7,,24,22,86,66,3,3,3.0,2.3
