timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2023-02-13T17:00:00,1001A,116.3621,39.8784,北京市,万寿西宫,,25,7,20,4,17,78,77,73,73,8,17,3,3,0.3,0.5
2023-02-13T17:00:00,1002A,116.2202,40.2915,北京市,定陵,,24,5,16,4,15,78,74,78,74,6,9,3,2,0.2,0.4
2023-02-13T17:00:00,1003A,116.4174,39.9289,北京市,东四,,25,8,20,2,15,82,77,78,78,7,14,3,2,0.2,0.3
2023-02-13T17:00:00,1004A,116.4072,39.8863,北京市,天坛,,24,7,19,4,17,77,75,73,73,10,17,3,3,0.2,0.3
2023-02-13T17:00:00,1005A,116.462,39.9365,北京市,农展馆,,23,7,18,3,14,75,71,70,70,11,18,1,2,0.1,0.2
2023-02-13T17:00:00,1006A,116.3392,39.9295,北京市,官园,,27,7,20,4,17,87,86,81,81,9,17,2,2,0.1,0.3
2023-02-13T17:00:00,1007A,116.2878,39.9611,北京市,海淀万柳,,20,5,19,4,17,63,62,58,58,10,21,1,2,0.2,0.3
2023-02-13T17:00:00,1008A,116.6636,40.135,北京市,顺义新城,,28,8,16,4,13,90,87,86,86,10,12,3,3,0.2,0.2
2023-02-13T17:00:00,1009A,116.6275,40.3275,北京市,怀柔镇,,22,12,24,4,14,72,68,69,66,8,13,3,2,0.2,0.3
2023-02-13T17:00:00,1010A,116.2296,40.217,北京市,昌平镇,,21,7,17,4,14,72,66,72,68,10,13,1,1,0.2,0.3
2023-02-13T17:00:00,1011A,116.3966,39.9821,北京市,奥体中心,,24,6,20,4,15,76,74,72,72,9,16,2,2,0.2,0.4
2023-02-13T17:00:00,1012A,116.184,39.9136,北京市,古城,,25,6,24,4,19,82,79,76,76,8,16,3,3,0.2,0.4
2023-02-13T17:00:00,1015A,117.1444,39.1661,天津市,勤俭道,,25,8,23,4,18,82,78,78,78,12,19,4,4,0.3,0.5
2023-02-13T17:00:00,1017A,117.237,39.1082,天津市,大直沽八号路,,24,9,25,4,18,79,76,76,76,13,20,4,6,0.3,0.5
2023-02-13T17:00:00,1018A,117.202,39.0927,天津市,前进道,,26,8,22,4,16,85,82,82,82,11,16,3,3,0.2,0.3
2023-02-13T17:00:00,1019A,117.1837,39.2133,天津市,淮河道,,26,10,26,5,17,85,81,82,82,11,22,4,4,0.4,0.6
2023-02-13T17:00:00,1021A,117.307,39.0877,天津市,跃进路,,25,8,25,4,18,81,79,78,78,11,20,5,6,0.4,0.5
2023-02-13T17:00:00,1023A,117.707,39.0343,天津市,第四大街,,23,8,40,4,26,73,71,66,66,12,34,5,6,0.3,0.8
2023-02-13T17:00:00,1024A,117.457,38.8394,天津市,永明路,,24,9,32,4,23,77,74,70,70,16,28,5,7,0.3,0.6
2023-02-13T17:00:00,1026A,117.764,39.1587,天津市,汉北路,,25,7,33,4,26,79,78,69,69,8,32,7,7,0.3,0.7
2023-02-13T17:00:00,1027A,117.157,38.9194,天津市,团泊洼,,22,7,26,4,18,72,70,70,70,15,21,3,4,0.3,0.5
2023-02-13T17:00:00,1029A,114.4422,38.0444,石家庄市,职工医院,细颗粒物(PM2.5),62,43,88,44,82,94,89,78,78,19,27,5,4,0.9,1.1
2023-02-13T17:00:00,1030A,114.6063,38.0266,石家庄市,高新区,,46,45,84,32,69,93,91,72,72,15,30,2,1,0.4,0.8
2023-02-13T17:00:00,1031A,114.4898,38.1328,石家庄市,西北水源,细颗粒物(PM2.5),57,50,95,40,77,89,79,67,67,17,32,2,2,1.0,1.2
2023-02-13T17:00:00,1032A,114.4586,38.0058,石家庄市,西南高教,细颗粒物(PM2.5),59,51,86,42,76,89,81,73,73,22,26,4,2,1.0,1.1
2023-02-13T17:00:00,1033A,114.5331,38.0178,石家庄市,世纪公园,细颗粒物(PM2.5),73,41,78,53,69,91,81,68,68,11,19,4,2,0.9,1.1
2023-02-13T17:00:00,1034A,114.509,38.0457,石家庄市,人民会堂,,45,43,96,31,82,95,85,80,80,14,23,3,2,0.6,1.3
2023-02-13T17:00:00,1035A,114.3524,37.8911,石家庄市,封龙山,颗粒物(PM10),62,74,34,28,25,80,80,64,64,28,24,4,4,1.2,1.2
2023-02-13T17:00:00,1037A,118.131,39.6363,唐山市,雷达站,,27,15,24,2,11,89,84,80,80,15,19,1,3,0.2,0.4
2023-02-13T17:00:00,1038A,118.1725,39.6334,唐山市,物资局,,23,13,21,5,18,83,72,72,72,24,20,6,7,0.3,0.4
2023-02-13T17:00:00,1040A,118.1705,39.6506,唐山市,十二中,,23,19,20,1,14,77,72,70,70,19,23,2,3,0.3,0.4
