timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2024-09-14T0200,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,10,10,21,3,10,25,,,,13,17,6,8,0,0
2024-09-14T0200,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,12,12,18,7,9,17,,,,9,8,4,4,0.4,0.4
2024-09-14T0200,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,19,,17,13,16,20,,,,10,8,5,6,0.4,0.4
2024-09-14T0200,2695A,80.292,41.1694,阿克苏地区,电视台,,35,35,84,21,34,97,,,,14,19,3,4,0.5,0.5
2024-09-14T0200,2696A,80.2613,41.1551,阿克苏地区,艺术中心,,36,33,79,25,32,94,,,,11,22,4,3,0.7,0.8
2024-09-14T0200,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,41,41,22,11,14,75,,,,12,10,8,9,0.8,0.8
2024-09-14T0200,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,,36,36,15,10,3,61,,,,10,7,9,9,0.6,0.5
2024-09-14T0200,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,25,14,7,3,2,77,,,,5,6,10,10,0.4,0.4
2024-09-14T0200,2708A,88.1264,47.8517,阿勒泰地区,市站,,15,11,19,3,6,48,,,,5,17,7,7,0.6,0.7
2024-09-14T0200,2630A,80.1161,32.5,阿里地区,阿里监测站,,30,6,5,3,5,96,,,,10,18,4,5,0.4,0.4
2024-09-14T0200,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,26,,8,13,6,83,,,,17,19,7,6,0.7,0.6
2024-09-14T0200,2642A,109.0318,32.6537,安康市,香溪洞,,32,32,33,17,15,65,,,,11,6,8,8,0.4,0.4
2024-09-14T0200,2643A,109.0281,32.6939,安康市,安康市监测站,,29,29,29,14,15,49,,,,12,10,14,10,0.6,0.6
2024-09-14T0200,2291A,117.0809,30.5177,安庆市,环科院,,20,20,25,12,22,58,,,,8,18,7,9,0.8,1
2024-09-14T0200,2292A,117.0331,30.5119,安庆市,马山宾馆,,20,19,22,12,16,63,,,,8,14,8,9,0.5,0.6
2024-09-14T0200,2294A,116.9896,30.6145,安庆市,安庆大学,,20,,34,12,21,61,,,,8,12,8,9,0.6,0.8
2024-09-14T0200,3173A,117.0598,30.5351,安庆市,市人大,,,16,27,12,21,56,,,,,13,7,10,0.8,1
2024-09-14T0200,3123A,105.9408,26.2431,安顺市,凤凰山,颗粒物(PM10),52,53,23,33,15,16,,,,32,11,7,7,0.6,0.5
2024-09-14T0200,3124A,105.9439,26.2564,安顺市,金钟山,颗粒物(PM10),57,64,30,25,14,44,,,,14,6,6,6,0.6,0.4
2024-09-14T0200,3125A,105.8983,26.2481,安顺市,娄家坡,,18,14,17,11,11,57,,,,5,4,5,5,0.5,0.5
2024-09-14T0200,1819A,114.3551,36.1017,安阳市,红庙街,,47,47,42,20,15,69,,,,27,21,6,8,0.6,0.8
2024-09-14T0200,3141A,114.3922,36.0878,安阳市,信访局,,43,43,42,28,18,80,,,,31,26,4,7,0.6,0.6
2024-09-14T0200,3669A,114.4705,36.0637,安阳市,左辅环卫站,颗粒物(PM10),54,57,57,29,22,51,,,,44,23,2,6,0.8,0.9
2024-09-14T0200,3703A,114.2917,36.0949,安阳市,安钢职工学校,颗粒物(PM10),54,57,47,31,22,33,,,,49,29,9,14,0.6,1
2024-09-14T0200,1748A,123.044,41.1196,鞍山市,深沟寺,,30,30,44,9,16,41,,,,12,22,4,5,0.5,0.6
2024-09-14T0200,1749A,123.011,41.0931,鞍山市,太阳城,,29,29,41,11,18,41,,,,15,23,10,8,0.6,0.6
2024-09-14T0200,1750A,123.0485,41.1442,鞍山市,太平,,25,25,51,8,18,40,,,,16,28,5,7,0.6,0.7
2024-09-14T0200,1751A,122.9642,41.0971,鞍山市,铁西三道街,,44,44,75,11,25,18,,,,37,41,23,26,2.0,2
2024-09-14T0200,1752A,122.9341,41.0833,鞍山市,铁西工业园区,,30,30,54,9,18,43,,,,14,24,10,14,0.7,1
2024-09-14T0200,1753A,123.022,41.0821,鞍山市,明达新区,,27,27,40,7,14,36,,,,14,23,8,6,0.6,0.6
2024-09-14T0200,2195A,107.4212,40.761,巴彦淖尔市,附二中,,22,20,34,9,12,70,,,,4,7,5,4,0.3,0.4
2024-09-14T0200,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,24,24,29,16,13,76,,,,3,6,4,4,0.4,0.3
2024-09-14T0200,1956A,86.1472,41.7538,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),87,124,113,26,28,0,,,,83,33,7,7,0.8,0.4
2024-09-14T0200,1957A,86.1972,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),99,147,122,28,37,8,,,,71,27,5,6,0.4,0.3
2024-09-14T0200,1958A,86.2357,41.7173,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),93,135,112,35,34,40,,,,30,16,6,7,0.2,0.2
2024-09-14T0200,2914A,106.7677,31.8794,巴中市,苏山坪,,26,20,20,17,16,82,,,,8,7,3,3,0.4,0.4
2024-09-14T0200,3182A,106.7656,31.8545,巴中市,丽阳花园,,35,35,30,23,20,34,,,,21,15,4,4,0.6,0.6
2024-09-14T0200,3183A,106.7418,31.8654,巴中市,圣泉水务公司,,28,26,24,19,19,55,,,,11,10,3,3,0.5,0.5
2024-09-14T0200,3616A,106.7616,31.8344,巴中市,市中心医院,,43,34,26,30,22,28,,,,28,14,5,4,0.6,0.6
2024-09-14T0200,2235A,122.7911,45.6077,白城市,洮北区环保局,,11,9,17,3,6,34,,,,4,9,6,5,0.1,0.2
2024-09-14T0200,2236A,122.8738,45.5725,白城市,市环保局,,20,20,27,3,6,33,,,,9,12,3,2,0.2,0.2
2024-09-14T0200,2231A,126.4219,41.9171,白山市,喜丰,,19,17,37,7,7,59,,,,4,11,5,7,0.6,0.6
2024-09-14T0200,2232A,126.4077,41.9419,白山市,环保局,,19,19,22,7,7,45,,,,8,11,11,9,0.7,0.6
2024-09-14T0200,2647A,104.1724,36.5446,白银市,第三小学,,42,42,26,24,13,10,,,,60,17,8,15,0.7,0.5
2024-09-14T0200,2648A,104.1465,36.5482,白银市,动力公司,,32,32,22,12,11,51,,,,15,13,6,12,0.6,0.5
2024-09-14T0200,2512A,106.6103,23.9011,百色市,市监测站,,36,36,30,16,14,8,,,,17,13,5,4,0.6,0.6
2024-09-14T0200,2513A,106.6538,23.8859,百色市,市中心血站,颗粒物(PM10),54,58,41,35,21,6,,,,31,18,7,8,0.9,0.8
2024-09-14T0200,3406A,106.6085,23.8798,百色市,祈福高中,,50,50,37,16,13,10,,,,22,14,4,4,0.8,0.8
2024-09-14T0200,2270A,117.396,32.939,蚌埠市,工人疗养院,细颗粒物(PM2.5),65,74,41,47,18,54,,,,10,9,7,5,0.5,0.5
2024-09-14T0200,2271A,117.3605,32.9427,蚌埠市,百货大楼,细颗粒物(PM2.5),72,76,43,52,24,48,,,,10,8,8,7,0.6,0.7
2024-09-14T0200,2273A,117.4185,32.8911,蚌埠市,蚌埠学院,细颗粒物(PM2.5),75,63,29,55,20,58,,,,9,9,8,6,0.6,0.6
2024-09-14T0200,2274A,117.3533,32.9673,蚌埠市,淮上区政府,细颗粒物(PM2.5),67,63,39,48,25,43,,,,15,13,9,7,0.6,0.6
2024-09-14T0200,2275A,117.3145,32.8977,蚌埠市,高新区,细颗粒物(PM2.5),77,73,32,56,24,49,,,,15,11,8,6,0.7,0.7
